Date,Close,High,Low,Open,Volume
2023-09-05,2.2203731536865234,2.2392699292293363,2.2014763781437106,2.2014763781437106,4660500
2023-09-06,2.1976969242095947,2.2506079373189545,2.193917614401923,2.2147041562450953,3045000
2023-09-07,2.175020694732666,2.214704008229353,2.17313092732147,2.190138158220323,3674000
2023-09-08,2.178800344467163,2.193917810315133,2.1599035684740353,2.1769105767609145,2134000
2023-09-11,2.24871826171875,2.275173654071189,2.209034947922786,2.209034947922786,5955000
2023-09-12,2.256277084350586,2.271394549315503,2.2354905418654085,2.2354905418654085,6199500
2023-09-13,2.3035190105438232,2.3091880880369375,2.2770636159323896,2.278953158251878,6238500
2023-09-14,2.375326633453369,2.3961131743830224,2.322415622669323,2.3280846997653475,7607500
2023-09-15,2.329974412918091,2.3998924280934126,2.3205260264006875,2.3734370359516057,18401000
2023-09-18,2.3564300537109375,2.3772165963495464,2.329974658777551,2.3507609761488326,4324000
2023-09-19,2.3469815254211426,2.377216453760615,2.343202215695537,2.36965760904209,3304000
2023-09-20,2.329974412918091,2.375326578094704,2.3243053359541883,2.3734370359516057,5225500
2023-09-21,2.3432023525238037,2.3847752124676864,2.2978499573663003,2.2997397249731106,6633000
2023-09-22,2.3375329971313477,2.3772163100189854,2.331863920252071,2.362098846763347,4035500
2023-09-25,2.326195001602173,2.3337538463778,2.3035189178099227,2.322415691848017,2709000
2023-09-26,2.26761531829834,2.3280849549948734,2.2600564729191897,2.3129674895039067,3932000
2023-09-27,2.1976969242095947,2.275173788969799,2.1731310725587503,2.2676151693544555,9358500
2023-09-28,2.2014760971069336,2.2184833280847505,2.180689781823786,2.188248400969057,4074000
2023-09-29,2.2902913093566895,2.3148571616070024,2.2732840769061693,2.2846222318731826,8116000
2023-10-02,2.246828556060791,2.2959602578000617,2.2354904017310173,2.2959602578000617,7462500
2023-10-03,2.188248634338379,2.250608037372851,2.1863588667168714,2.2336010298485993,6930500
2023-10-04,2.2279317378997803,2.239269666736005,2.175020727528811,2.203365887520333,6440500
2023-10-05,2.2090351581573486,2.2373803206328535,2.1863588479630836,2.2279319331410186,2829500
2023-10-06,2.1958072185516357,2.207145373561487,2.133447816532101,2.15990343646598,3533500
2023-10-09,2.243049144744873,2.2468284542611268,2.184469058807384,2.193917445231669,3512000
2023-10-10,2.322415590286255,2.326194899875137,2.2770634246850543,2.2846220438628193,3945500
2023-10-11,2.316746711730957,2.3205262469109154,2.286512007162568,2.3110778594956702,6461000
2023-10-12,2.24871826171875,2.3280846640433723,2.235490340275225,2.3186362774507434,2766000
2023-10-13,2.2732841968536377,2.3148572837480312,2.265725576655022,2.3016295857667863,4886500
2023-10-16,2.3413124084472656,2.352650562698892,2.2808427780623135,2.316746557746948,20598000
2023-10-17,2.2959601879119873,2.3186362706139727,2.2713943377901264,2.2808427243548954,6529000
2023-10-18,2.2184834480285645,2.2657253834089377,2.20903506095249,2.2657253834089377,7395500
2023-10-19,2.254387378692627,2.3110779301854367,2.2203731379038736,2.2203731379038736,10126500
2023-10-20,2.2713944911956787,2.2713944911956787,2.22037302008619,2.235490484664286,36243000
2023-10-23,2.2959601879119873,2.328084657178742,2.2411594106759427,2.2449387202483893,7582500
2023-10-24,2.2884013652801514,2.3129672156358234,2.284622055671734,2.309187906027406,5214000
2023-10-25,2.263835906982422,2.286512219094691,2.254387518691425,2.286512219094691,5519500
2023-10-26,2.2940704822540283,2.2978497919282233,2.271394398941548,2.2884014051090804,4195500
2023-10-27,2.25060772895813,2.329974353908083,2.23926957531748,2.3280845865455415,6000500
2023-10-30,2.188248634338379,2.2789532000914905,2.1806900143870065,2.271394580140118,5366000
2023-10-31,2.180690050125122,2.2033661356181935,2.165572584707297,2.173131204782543,3358500
2023-11-01,2.260056495666504,2.261946263347145,2.201476400774653,2.2071454785492413,4318000
2023-11-02,2.2940704822540283,2.303518869073171,2.27328394114499,2.27328394114499,2254000
2023-11-03,2.3394227027893066,2.348871088916378,2.307298009743428,2.3167463958704997,3339500
2023-11-06,2.3356432914733887,2.3450919033667494,2.301629279833437,2.3186362856534126,3315000
2023-11-07,2.3564300537109375,2.3772165963495464,2.3526507437586432,2.3753268287397358,3151000
2023-11-08,2.3413124084472656,2.3809957230606487,2.312967248085509,2.373437103737771,3517500
2023-11-09,2.328084707260132,2.3450919386029563,2.288401392727518,2.3261949397996036,5490500
2023-11-10,2.3413124084472656,2.3545403301632666,2.3186363252113225,2.3318640216600133,4652000
2023-11-13,2.3734371662139893,2.3828855532499524,2.352650624627944,2.356429934388866,2570500
2023-11-14,2.462251901626587,2.4735900559111017,2.4263481218378087,2.4565828244843297,6697500
2023-11-15,2.462251901626587,2.5038249838249333,2.4565828244843297,2.4717002884412453,4363000
2023-11-16,2.5151631832122803,2.5170529508852786,2.471700554139327,2.498156175224633,9182000
2023-11-17,2.4830384254455566,2.50382496640007,2.4717002712399476,2.496266121840561,3907000
2023-11-20,2.5057146549224854,2.509493964789296,2.4660313381526686,2.4754797254533565,4110500
2023-11-21,2.4981560707092285,2.5151630779853535,2.483038605759714,2.50949400047087,3742500
2023-11-22,2.528390884399414,2.554846277894638,2.5038250331439547,2.54539789089387,6529500
2023-11-24,2.609647274017334,2.613426584077509,2.58130211066502,2.5983091185694747,4325000
2023-11-27,2.603978157043457,2.64744078524869,2.590750459398559,2.641771707610211,5009000
2023-11-28,2.607757329940796,2.64555087852051,2.6058675624048826,2.6228747944261452,3697500
2023-11-29,2.5624048709869385,2.6058674957961228,2.5624048709869385,2.5850811797689914,3909000
2023-11-30,2.5926401615142822,2.6115369379620006,2.552956840867136,2.569964074830489,7689000
2023-12-01,2.6379923820495605,2.6436614596546066,2.569963901323666,2.571853443680462,3419500
2023-12-04,2.5926401615142822,2.6417718703852877,2.5888608512782074,2.617206015949785,4552000
2023-12-05,2.594529867172241,2.609647333022085,2.5775226336159145,2.5831917114680234,3587000
2023-12-06,2.6436612606048584,2.647440570301223,2.624764486855723,2.6323231062484522,4091500
2023-12-07,2.59830904006958,2.6455509775628343,2.5794122650722784,2.6398819000101783,6913500
2023-12-08,2.583191156387329,2.605867237655749,2.562404617152025,2.5775220797534013,3487500
2023-12-11,2.6266539096832275,2.6304332192078146,2.573742900537104,2.5945294408232855,7351000
2023-12-12,2.6323230266571045,2.63988164582129,2.5907501707194727,2.6228746400682197,2490500
2023-12-13,2.738145112991333,2.7532625769537837,2.6474405544839406,2.6474405544839406,13854500
2023-12-14,2.728696823120117,2.7910562233887015,2.7135793586205637,2.7816078362348953,3857500
2023-12-15,2.7041308879852295,2.740034893221661,2.700351578293845,2.728696738880196,9693500
