Company Name,Ticker,Market Cap (mil),Last Close,Avg Volume,% Price Change (1 Week),% Price Change (4 Weeks),% Price Change (12 Weeks),Price as a % of 52 Wk H-L Range,Relative Price Change (YTD),Sales Growth F(0)/F(-1),Operating Margin 12 Mo %,52 Week High,52 Week Low,Zacks Industry Rank,Sector,Industry,Net Margin %,Zacks Rank
"DICK'S Sporting Goods","DKS","12454.34","139.15","5184645","5.6","-29.94","-37.87","12.92","-37.62","28.06","5.09","239.17","124.31","84","Retail-Wholesale","Retail - Miscellaneous","3.97","5"
"DLocal Limited","DLO","4577.34","15.52","2731172","2.51","5.08","25.77","93.57","-1.4","46.6","16.65","15.83","11.01","160","Business Services","Financial Transaction Services","15.04","3"
"DNOW INC","DNOW","2914.27","16.12","2371093","-.98","4.74","18.01","86.96","5.36","18.84","1.84","16.87","11.12","66","Industrial Products","Manufacturing - General Industrial ","-4.58","3"
"DT Midstream","DTM","13212.98","129.52","1003905","-1.64","-2.56","-7.7","54.51","-5.07","26.71","35.72","151.12","103.64","196","Oils-Energy","Oil and Gas - Integrated - United States","35.72","3"
"DTE Energy","DTE","28316.62","136.08","1214925","-.12","-2.78","-6.66","31.5","-6.1","26.95","9.06","154.43","127.64","156","Utilities","Utility - Electric Power","8","3"
"DXC Technology","DXC","1863.02","11.66","2408844","6","5.14","32.2","47.71","-29.62","-1.76","4.15","15.43","8.22","152","Computer and Technology","Computers - IT Services",".99","3"
"DaVita","DVA","11738.56","183.99","681505","2.86","1.84","-9.73","58.44","41.28","6.46","6.35","240.96","103.87","47","Medical","Medical - Outpatient and Home Healthcare","6.05","3"
"Daikin Industries","DKILY","38368.49","13.09","335668",".81","-5.62","-10.55","37.3","-7.35","6.75","5.34","16.25","11.21","49","Computer and Technology","Electronics - Miscellaneous Products","5.24","3"
"Daktronics","DAKT","930.6","19.35","628256","-1.33","-10.99","-7.46","21.61","-12.94","10.87","6.39","27.73","17.04","49","Computer and Technology","Electronics - Miscellaneous Products","5.66","2"
"Dana","DAN","3446.77","32.04","1443200","6.59","17.28","6.41","66.88","17.21","-27.07",".8","38.93","18.13","183","Auto-Tires-Trucks","Automotive - Original Equipment","14.55","5"
"Danaher","DHR","145982.08","207.66","3135488","-3.72","3.84","14.86","57.09","-18.55","2.9","23","242.05","161.91","87","Medical","Medical Services","15.95","3"
"Darden Restaurants","DRI","24741.24","216.88","967939","2.72","2.82","2.86","81.53","4.69","9.39","9.37","227.68","169.21","93","Retail-Wholesale","Retail - Restaurants","9.13","3"
"Darling Ingredients","DAR","10287.18","65.19","2676757","6.19","7.73","14.37","91.8","61.37","7.36","9.83","68.34","29.91","208","Consumer Staples","Food - Miscellaneous","9.13","2"
"Datadog","DDOG","76457.84","212.93","4472830","-12.35","-7.14","-9.1","59.46","39.53","27.68","22.02","288.15","102.61","72","Computer and Technology","Internet - Software","4.48","3"
"Dauch Corporation","DCH","1660.86","6.99","2825035","10.6","23.28","12.2","48.59","-8.06","-4.71","2.12","9","5.09","183","Auto-Tires-Trucks","Automotive - Original Equipment","-2.01","3"
"Dave & Buster's Entertainment","PLAY","303.36","8.72","1459760","-5.01","-13.58","-33.84","1.62","-52.74","-1.4","-1.41","25.13","8.45","93","Retail-Wholesale","Retail - Restaurants","-3.09","3"
"Deckers Outdoor","DECK","11685.78","85.81","2595565","-.6","-12.32","-24.97","14.13","-27.98","9.76","18.54","123.91","79.54","71","Retail-Wholesale","Retail - Apparel and Shoes","18.54","3"
"Deere & Company","DE","186993.03","693.53","1349995","11.38","12.8","21.96","98.13","31.78","-11.66","11.78","698.37","439.11","180","Industrial Products","Manufacturing - Farm Equipment","10.16","3"
"Del Monte Corporation","DMC","1514.33","32.12","331750","2.33","7.42","11.49","32.38","-21.74",".98","3.03","43.02","26.9","208","Consumer Staples","Food - Miscellaneous",".79",""
"Delcath Systems","DCTH","571.84","16.48","607307",".55","6.53","40.08","90.4","44.17","129.08",".56","17.36","8.19","151","Medical","Medical - Instruments",".56","1"
"Delek US Holdings","DK","4400.13","71.86","1610857","2.28","22.44","52.67","94.8","115.68","-9.53","3.88","74.34","26.68","21","Oils-Energy","Oil and Gas - Refining and Marketing","1.86","1"
"Dell Technologies","DELL","339699.31","524.14","8024961","10.99","19.76","33.9","100","262.45","18.8","8.04","524.14","111.07","45","Computer and Technology","Computer - Micro Computers","7.53","1"
"Delta Air Lines","DAL","52721.63","80.17","4629401","-1.2","-12.84","-2.03","64.51",".26","2.79","5.55","93.66","55.65","203","Transportation","Transportation - Airline","5.79","3"
"Deluxe","DLX","1113.84","24.29","447047","3.01","-6.9","4.92","45.57","-3.45",".54","8.65","31.9","17.92","95","Business Services","Business - Office Products","4.91","3"
"Dentsply Sirona","XRAY","2268.65","11.38","4121719","3.08","-13.59","12.23","34.52","-11.65","-2.98","7.85","14.68","9.64","84","Medical","Medical - Dental Supplies","-14.99","3"
"Designer Brands","DBI","267.09","5.26","464507","-3.84","-20.54","-19.82","35.08","-38.76","-3.87",".85","9.11","3.18","71","Retail-Wholesale","Retail - Apparel and Shoes",".35","3"
"Deutsche Bank","DB","80180.2","41.33","1790379","3.14","9.83","28.31","98.26","-4.77","-4.17","21.08","41.56","28.37","66","Finance","Banks - Foreign","11.53","3"
"Deutsche Boerse","DBOEY","58845.9","32.64","325729","-2.83","5.49","14.45","88.6","10.67","-10.63","35.24","33.82","23.47","95","Finance","Securities and Exchanges","33.04","3"
"Deutsche Telekom","DTEGY","157204.38","32.87","698211",".22","-2.14",".61","43","-9.48","7.51","8.42","40.28","27.28","183","Utilities","Diversified Communication Services","7.18","3"
"Devon Energy","DVN","52866","48.06","10223493","1.99","11.48","7.73","80.28","17.69","7.83","16.7","52.07","31.74","172","Oils-Energy","Oil and Gas - Exploration and Production - United States","16.67","3"
"DexCom","DXCM","33170.03","87.9","4190313","-1.56","5.88","16.81","88.16","19.43","15.6","19.98","92.34","54.84","151","Medical","Medical - Instruments","20.12","3"
"DiamondRock Hospitality","DRH","2471.64","12.08","2295675","-4.81","-4.39","2.03","77.89","18.92","-.83","13.52","13.38","7.5","80","Finance","REIT and Equity Trust - Other","13.52","2"
"Diamondback Energy","FANG","55786.38","199.22","1752658","-.65","5.06","3.98","81.72","19.28","35.79","25.87","213.69","134.53","172","Oils-Energy","Oil and Gas - Exploration and Production - United States","8.58","3"
"Digi International","DGII","2632.07","69.36","381373","-10.45","-16.44","1.51","69.17","43.44","1.46","18.9","85.24","33.74","95","Computer and Technology","Computer - Networking","9.63","2"
"Digital Realty Trust","DLR","69892.5","188.39","2052214","-1.93","-2.17","3.04","72.28","7.25","10.04","11.8","203.91","147.93","80","Finance","REIT and Equity Trust - Other","11.8","2"
"Digital Turbine","APPS","1296.08","10.71","2873848","-6.38","-24.95","5.62","68.19","92.26","15.24","13.67","14.39","2.82","72","Computer and Technology","Internet - Software","-4.46","3"
"DigitalBridge Group","DBRG","2986.8","15.93","3751779","-.19","-.06","1.47","99.27","-8.19","64.13","20.01","15.98","9.17","95","Finance","Financial - Investment Management","49.79",""
"DigitalOcean","DOCN","11737.82","112.47","2123635","-7.57","-7.99","-35.64","53.94","100.87","15.48","20.5","181.29","31.87","72","Computer and Technology","Internet - Software","23.26","3"
"Diodes","DIOD","4227.11","91.79","723844","1.02","-7.02","-14.09","61.48","61.07","13.04","5.21","122.76","42.36","47","Computer and Technology","Electronics - Semiconductors","5.27","2"
"Disney","DIS","181837.41","105.31","7832889","-1.41",".6","4.95","48.79","-16.78","3.35","11.53","118.84","92.42","95","Consumer Discretionary","Media Conglomerates","8.7","3"
"Diversified Healthcare Trust","DHC","1818.39","7.51","1417571","-4.33","-13.88","-14.66","63.9","39.73","2.84","-17.73","9.64","3.74","80","Finance","REIT and Equity Trust - Other","-17.73","3"
"Docusign","DOCU","13062.55","68.41","3155922","7.23","20.23","53.56","61.63","-14.78","8.16","25.49","85.01","41.75","72","Computer and Technology","Internet - Software","9.82","3"
"Dolby Laboratories","DLB","5803.73","61.96","906730","-.72","1.71","17.5","54.28","-14.81","5.92","29.18","73.29","48.51","211","Consumer Discretionary","Audio Video Production","16.7","3"
"Dole","DOLE","1323.37","14.01","1163287","2.34","1.74","-.71","36.04","-18.07","8.23","1.09","16.37","12.68","183","Consumer Staples","Agriculture - Operations",".63","3"
"Dollar General","DG","29388.39","133.21","2566626","5.81","4.52","16.5","61.81","-12.65","5.2","3.78","156.24","95.94","23","Retail-Wholesale","Retail - Discount Stores","3.9","2"
"Dollar Tree","DLTR","24658.33","131.42","2318400","3.48","1.34","14.39","82.57","-5.88","10.43","6.81","141.21","85.04","23","Retail-Wholesale","Retail - Discount Stores","8.03","2"
"Dominion Energy","D","57907.99","65.84","3729581","-.99","-1.44","-1.27","59.96",".72","14.16","17.06","71.69","57.08","156","Utilities","Utility - Electric Power","13.98","3"
"Domino's Pizza","DPZ","11283.61","341.08","823419","2.72","-4.84","9.23","31.5","-26.44","4.96","11.86","467.3","283.03","93","Retail-Wholesale","Retail - Restaurants","11.86","3"
"Donaldson","DCI","10551.38","91.03","607588","-1.49","-7.43","6.6","36.87","-9.71","5.28","12.09","110.57","79.62","217","Industrial Products","Pollution Control","11.68","3"
"DoorDash","DASH","91741.76","211.73","4219465","-8.69","-.72","36.96","48.19","-13.39","27.93","5.29","281.74","146.6","187","Computer and Technology","Internet - Services","5.29","3"
"Dorian LPG","LPG","2361.62","55.2","525276","12.01","24.38","26.78","100","94.46","36.27","50.08","55.2","23.93","38","Transportation","Transportation - Shipping","55",""
"DoubleVerify","DV","2070.63","13.36","5227484",".15","14.09","30.6","64.54","3.11","13.92","19.57","15.97","8.61","72","Computer and Technology","Internet - Software","7.66","3"
"Douglas Emmett","DEI","1912.68","11.42","1403211","-3.87","-.7","-7.31","28.98","-9.31","1.77","-2.27","16.91","9.18","80","Finance","REIT and Equity Trust - Other","-2.27","4"
"Dover","DOV","25977.08","192.88","1038190","-4.43","-8.52","-11.74","43.96","-13.53","4.48","16.46","233.31","161.16","66","Industrial Products","Manufacturing - General Industrial ","13.48","3"
"Dow","DOW","21265.72","29.44","8030113","-2.93","-2.84","-12.46","41.42","14.73","-6.97","1.4","41.87","20.65","80","Basic Materials","Chemical - Diversified ","-3.13","3"
"Doximity","DOCS","4696.78","26.35","6644129","2.97","27.54","31.62","14.6","-45.93","13.05","43.6","75.12","18.01","76","Medical","Medical Info Systems","25.48","3"
"Dr. Reddys Laboratories","RDY","9990.96","11.97","2474079","-1.56","-1.16","-10.4","14.75","-24.29","-6.06","10.76","15.38","11.38","166","Medical","Medical - Generic Drugs","10.15","4"
"DraftKings","DKNG","11919.86","24.01","11135256","-.87","8.3","-20.02","12.1","-37.98","26.99","3.57","47.91","20.72","194","Consumer Discretionary","Gaming","-2.68","3"
"Dream Finders Homes","DFH","1251.99","13.8","618452","-3.97","-1.57","-8.73","6.68","-28.7","-2.89","3.55","30.99","12.57","175","Construction","Building Products - Home Builders","3.55",""
"Driven Brands Holdings","DRVN","2237.13","13.56","930433","7.19","4.63","-1.95","36.59","-19.04","-20.39","10.61","19.21","10.3","69","Retail-Wholesale","Automotive - Retail and Wholesale - Parts","8.61","2"
"Dropbox","DBX","7861.44","34.83","3999184","-2.93",".84","29.1","92.07","13.46","-1.07","28.48","35.93","22.06","187","Computer and Technology","Internet - Services","17.49","4"
"DuPont de Nemours","DD","17770.31","131.59","1184068","-5.19","-8.65","-6.36","19.32","-3.94","-44.7","13.72","246.51","104.08","80","Basic Materials","Chemical - Diversified ",".67","3"
"Duke Energy","DUK","93735.78","120.22","4174103","-.51","-2.97","-3.2","31.96","-8.49","6.19","15.81","133.46","114","156","Utilities","Utility - Electric Power","15.78","3"
"Duolingo","DUOL","7226.57","154.46","1209352","8.12","26.01","24.72","25.05","-20.04","38.71","14.41","347.27","90.03","163","Business Services","Technology Services","35.88","3"
"Duos Technologies Group, Inc.","DUOT","256.87","8.76","1364147","-14.95",".81","-27.6","30.58","-31.04","271.16","-48.54","14.64","6.17","163","Business Services","Technology Services","158.99","3"
"Dutch Bros","BROS","8136.69","46.58","4272997","-8.14","-12.66","-28.37","1.26","-33.27","27.88","5.82","73.31","46.24","93","Retail-Wholesale","Retail - Restaurants","4.91","3"
"Dycom Industries","DY","9055.24","300.23","656745","-2.53","-24.86","-35.37","18.95","-22.72","17.95","6.71","535.2","245.31","40","Construction","Building Products - Heavy Construction","4.79","3"
"Dynatrace","DT","14999.21","51.9","6901959","-2.86","6.2","28.56","87.9","7.56","18.82","25.34","54.59","32.36","152","Computer and Technology","Computers - IT Services","7.22","3"
"Dynex Capital","DX","3191.85","12.9","4603774","0",".7","0","36.33","-19.09","66.97","88.52","14.74","11.85","232","Finance","REIT and Equity Trust","49.18",""
"EMCOR Group","EME","33266","754.16","344633","-2.69","-6.71","-7.07","47.65","7.06","16.62","7.14","943.75","581.58","40","Construction","Building Products - Heavy Construction","7.74","1"
"EOG Resources","EOG","76156.37","145.19","2784014",".48","6.6","6.34","84.67","22.81","-4.5","26.65","153.05","101.78","172","Oils-Energy","Oil and Gas - Exploration and Production - United States","25.44","3"
"EPAM Systems","EPAM","6037.74","117.04","1221885","3.79","25.75","26.18","28.21","-48.3","15.42","12.18","221.4","76.04","152","Computer and Technology","Computers - IT Services","7.15","3"
"EPR Properties","EPR","4595.77","59.99","715025",".64","-2.2","1.4","72.26","7.09","2.91","41.39","64.32","48.71","187","Finance","REIT and Equity Trust - Retail","35.45","3"
"EQT","EQT","34509.71","55.17","6236769",".73","6.92","7.75","33.12","-8.33","63.92","29.58","67.93","48.85","172","Oils-Energy","Oil and Gas - Exploration and Production - United States","28.44","4"
"ESAB Corporation","ESAB","4663.84","75.02","797078","-5.03","-20.62","-15.85","1.73","-40.92","3.71","11.44","134.82","73.97","237","Industrial Products","Metal Products - Procurement and Fabrication","5.75","4"
"EVERSPIN TECH","MRAM","398.61","16.37","1140710","-6.24","4.6","-32.36","26.59","50.91","9.52","15.25","44.01","6.36","163","Business Services","Technology Services","-4.22",""
"EXL Service","EXLS","5553.58","36.63","1962219","-4.06","5.68","28.12","57.74","-22.3","13.56","12.48","44.98","25.22","152","Computer and Technology","Computers - IT Services","11.17","2"
"EXPEDIA GROUP","EXPE","35770.46","298.04","1408464","-6.55","-2.78","32.66","72.72","-5.46","7.61","15.23","339.13","188.51","203","Consumer Discretionary","Leisure and Recreation Services","12.97","3"
"EZCORP","EZPW","2047.28","33.32","1176322","-3.17","14.19","8.36","88.01","51.51","9.7","9.73","35.59","16.65","60","Finance","Financial - Consumer Loans","9.97","3"
"Eagle Materials","EXP","5965.67","194.48","346539","-1.63","-7.98","-10.4","30.94","-17.25","2.13","17.32","242.26","173.07","218","Construction","Building Products - Concrete and Aggregates","17.32","3"
"East West Bancorp","EWBC","17917.06","130.77","653640",".86","-.84",".45","86.21","2.68","3.18","46.27","136.6","94.31","186","Finance","Banks - West","30.45","3"
"EastGroup Properties","EGP","10680.39","198.62","350444","-.69","-1","-1.99","58.66","-1.56","12.67","40.47","223.38","163.48","80","Finance","REIT and Equity Trust - Other","40.47","3"
"Easterly Government Properties","DEA","1150.4","24.31","343905","-1.1","-2.33","1.63","73.96","1.36","11.27","2.86","25.63","20.56","80","Finance","REIT and Equity Trust - Other","2.86","3"
"Eastern Bankshares","EBC","5082.11","22.24","1744298","-.74","-3.35","7.28","79.62","5.85","22.11","32.41","23.65","16.73","49","Finance","Banks - Northeast","25.12","3"
"Eastman Chemical","EMN","8142.5","71.19","821530","-2.01","-3.14","-2.91","59.3","-2.04","-6.71","6.44","81.36","56.37","80","Basic Materials","Chemical - Diversified ","4.99","3"
"Eaton","ETN","159574.14","410.85","1706585","-1.25","-8.33","4.37","65.93","10.16","10.33","16.05","459.96","315.82","95","Industrial Products","Manufacturing - Electronics","12.75","3"
"EchoStar","ECHO","26086.09","89.8","2830426","3.85","3.18","-29.92","33.24","-27.02","-5.18","-.71","141.8","63.91","221","Computer and Technology","Satellite and Communication","-38.71","3"
"Ecolab","ECL","78290.29","279.28","1406057","-2.32","-1.47","5.94","53.58","-6.11","2.16","13.38","308.35","245.73","84","Basic Materials","Chemical - Specialty","12.57","4"
"Ecopetrol","EC","35463.15","17.25","1722633","4.17","-.86","6.09","93.1","51.67","-9.86","11.46","17.89","8.61","194","Oils-Energy","Oil and Gas - Integrated - International","11.46","3"
"Ecovyst Inc.","ECVT","1117.67","10.21","1294288",".59","-7.18","-21.1","33.24","-7.29","2.7","10.34","14.97","7.84","84","Basic Materials","Chemical - Specialty","-7.05","3"
"Edgewell Personal Care","EPC","1330.59","28.87","495463",".7","2.67","33.35","94.25","47.69","-1.34","4.18","29.66","15.91","178","Consumer Staples","Consumer Products - Staples","-4.55","3"
"Edison International","EIX","21845.89","56.77","6241058","-22.95","-15.56","-21.52","16.45","-17.12","9.76","14.84","80.38","52.12","156","Utilities","Utility - Electric Power","20.3","3"
"Edwards Lifesciences","EW","51764.42","89.9","2796268","-.06",".65","4.83","76.56","-6.95","11.55","25.04","95.18","72.65","151","Medical","Medical - Instruments","15.43","3"
"Elanco Animal Health","ELAN","12240.74","24.5","7172851",".04","1.24","1.87","75.34","-4.66","6.22","10.68","26.84","17.35","47","Medical","Medical - Outpatient and Home Healthcare","-3.96","3"
"Elastic","ESTC","9639.22","91.81","3239797","9.64","31.25","52.46","85.69","12.59","17.26","15.76","99.91","43.3","72","Computer and Technology","Internet - Software","20.84","1"
"Eldorado Gold","EGO","11241.99","43.02","2899711","-10.43","19.73","43.54","73","7.71","37.53","26.25","49.71","24.93","234","Basic Materials","Mining - Gold","29.83","5"
"Electrovaya Inc.","ELVA","341.6","6.9","652940",".88","-25.65","-29.66","33.25","-24.56","43.06","6.14","12.26","4.23","49","Computer and Technology","Electronics - Miscellaneous Products","6.14","4"
"Element Solutions","ESI","8775.31","36.01","4343130","-1.4","-6.3","-16.1","49.89","23.68","3.84","12.91","49.09","22.99","84","Basic Materials","Chemical - Specialty","5.67","3"
"Elevance Health, Inc.","ELV","88374.12","407.5","869299","2.1","4.11","2.08","86.79","4.54","12.49","3.26","426.79","280.74","87","Medical","Medical Services","2.47","3"
"Eli Lilly","LLY","1081958","1149.36","2536614","-2.27","-3.57","-1","76.85","-4.66","44.7","35.45","1280.34","714.59","95","Medical","Large Cap Pharmaceuticals","33.53","3"
"Ellington Financial","EFC","1736.11","13.47","1058714","-.74","2.51","-1.17","80.07","-13.14","39.26","101.74","14.01","11.3","232","Finance","REIT and Equity Trust","52.43","2"
"Embecta Corp.","EMBC","328.63","5.8","1870461","16.7","65.71","88.31","23.37","-57.68","-3.8","11.82","15.31","2.9","87","Medical","Medical Services","8.59","2"
"EmbraerEmpresa Brasileira de Aeronautica","EMBJ","13336.88","73.81","1366469","-2.16","2.61","31.57","76.68","1.04","18.5","5.44","79.89","53.82","83","Aerospace","Aerospace - Defense","5.35","2"
"Emergent Biosolutions","EBS","318.41","6.21","1481329","4.55","16.95","-25.98","18.62","-55.47","-28.81","10.45","13.9","4.45","163","Medical","Medical - Biomedical and Genetics","-22.96","3"
"Emerson Electric Co.","EMR","85594.48","152.82","2273578","-3.1","-2.61","7.55","71.86","0","3","19.17","164.38","123.3","95","Industrial Products","Manufacturing - Electronics","13.83","3"
"Enact Holdings","ACT","6878.14","49.27","322721",".47","1.23","17.23","94.9","10.35","2.83","54.85","50.04","34.93","87","Finance","Insurance - Multi line","54.51","3"
"Enbridge","ENB","109401.37","50.09","5444803",".3","-3.11","-11.28","37.94","-6.68","22.08","8.08","58.04","45.23","168","Oils-Energy","Oil and Gas - Production and Pipelines","7.2","3"
"Encompass Health","EHC","12014.95","121.79","899062","1.86","-2.43","18.96","83.84","2.05","10.46","9.51","127.18","93.83","47","Medical","Medical - Outpatient and Home Healthcare","10.01","3"
"Encore Capital Group","ECPG","2063.64","97.3","363684","-4.59","-.59","20.96","89.81","57.58","34.37","15.86","103.74","40.53","60","Finance","Financial - Consumer Loans","15.86","2"
"Endeavour Silver","EXK","3293.12","11.12","9355644","-1.59","25.93","37.28","63.59","7.81","98.9","15.12","14.12","5.88","233","Basic Materials","Mining - Silver","9.3","3"
"Enerflex Ltd.","EFXT","2718.01","22.26","758354","7.02","7.64","-7.21","66.65","26.55","6.5","5.21","28.39","10.01","94","Oils-Energy","Alternative Energy - Other","2.06","5"
"Energizer","ENR","1453.68","21.23","961708","-3.98","-1.44","6.79","37.23","-8.27","2.28","7.05","29.66","16.23","178","Consumer Staples","Consumer Products - Staples","2.73","3"
"Energy Fuels","UUUU","3830.61","14.47","6720013","-8.07","12.17","-4.05","21.97","-12.8","-15.61","-77.75","27.72","10.74","208","Basic Materials","Mining - Non Ferrous","-77.75","5"
"Energy Recovery","ERII","393.29","7.63","1030790","-3.42","-12.6","-6.84",".47","-49.9","-6.87","22.5","18.11","7.58","217","Industrial Products","Pollution Control","12.72","4"
"Energy Transfer","ET","74030.95","21.5","8272678",".56","4.02","14.61","99.25","14.88","3.47","4.87","21.54","16.21","43","Oils-Energy","Oil and Gas - Production Pipeline - MLB","4.87","3"
"Enersys","ENS","6560.58","181.91","588074","-4.75","-2.96","-18.4","56.83","8.37","3.7","12.1","243.34","101.03","95","Industrial Products","Manufacturing - Electronics","9.29","2"
"Eni","E","90441.33","53.58","345871",".68","-1.27","-.89","82.91","28.39","-4.17","7.21","57.61","34.03","194","Oils-Energy","Oil and Gas - Integrated - International","6.51","3"
"Enovis","ENOV","1070.34","18.56","1200012","-25.25","-29.46","-12.12","0","-35.66","6.66","8.81","33.32","18.56","76","Medical","Medical Info Systems","-47.96","3"
"Enphase Energy","ENPH","4806.11","36.37","3773060","-7.34","-8.32","-33.79","22.18",".1","10.72","25.18","72.33","26.12","220","Oils-Energy","Solar","10.09","3"
"Entegris","ENTG","21157.85","138.74","2070163","-4.52","-2.74","-4.26","60.71","37.07","-1.38","14.78","184","68.8","47","Computer and Technology","Electronics - Semiconductors","9.18","2"
"Entergy","ETR","50055.61","107.27","2058950",".73",".73","-2.38","65.77","3.03","8.98","13.51","117.91","86.83","156","Utilities","Utility - Electric Power","13.4","3"
"Enterprise Products Partners","EPD","84090.03","38.94","2789790","-.28","2.34","4.45","91.05","7.95","-6.44","10.79","39.8","30.19","43","Oils-Energy","Oil and Gas - Production Pipeline - MLB","10.79","3"
"Entravision Communications","EVC","777.07","8.42","1806125","4.08","-26.21","-15.63","56","153.61","22.65",".72","13.48","1.98","87","Consumer Discretionary","Broadcast Radio and Television",".62",""
"Envista","NVST","4381.66","27.28","2327605","-.58","-.37","11.35","73.65","12.29","8.32","8.52","30.26","18.95","92","Medical","Medical - Products","3.33","2"
"Equifax","EFX","20800.72","177.05","1014223","-6.99",".72","10.95","22.75","-23","6.92","15.54","262.33","151.93","44","Business Services","Consulting Services","10.73","3"
"Equinix","EQIX","102222.21","1035.98","549320","-3.76","-1.6","-.69","79.49","20.03","5.36","15.64","1115.94","726.09","187","Finance","REIT and Equity Trust - Retail","15.64","3"
"Equinor","EQNR","100626.63","42.09","2449973","1.3","6.66","14.53","90.19","59.51","2.59","8.66","44.23","22.41","21","Oils-Energy","Oil and Gas - Refining and Marketing","7.92","3"
"Equinox Gold","EQX","14955.16","12.81","13497253","-4.76","19.27","25.1","41.32","-17.44","20.02","20.79","18.76","8.62","234","Basic Materials","Mining - Gold","26.3","3"
"Equitable Holdings","EQH","14459.93","52.96","2270880","5.6","1.51","21.44","92.4","-.72","-6.21","13.08","54.41","35.34","87","Finance","Insurance - Multi line","-8.72","3"
"Equity Lifestyle Properties","ELS","12113.54","62.42","1236255","-2.33","-3.46","-2.38","34.4","-8.73",".34","25.92","68.37","59.3","95","Finance","REIT and Equity Trust - Residential","25.92","3"
"Ericsson","ERIC","34047.1","10.1","8661394",".2","-.59","-16.8","39.23","-7.25","3.17","9.49","13.74","7.75","180","Computer and Technology","Wireless Equipment","10.72","4"
"Erie Indemnity","ERIE","11677.34","252.8","318599","-2.56","-.5","11.85","34.67","-20.36","7.17","12.05","338.66","207.24","202","Finance","Insurance - Brokerage","14.01","2"
"Ero Copper","ERO","3640.17","34.9","1809531","-12.36","12.22","25.99","78.62","10.31","67.1","28.35","40.4","14.68","208","Basic Materials","Mining - Non Ferrous","29.79","3"
"Essent Group","ESNT","6217.62","69.18","599703","-.13","5.6","19.42","96.74","-5.37","1.45","51.45","69.63","55.84","58","Finance","Insurance - Property and Casualty","51.45","2"
"Essential Properties Realty Trust","EPRT","6410.33","29.64","1560479","-2.37","-3.23","-2.34","8.16","-11.53","24.82","43.51","34.59","29.2","187","Finance","REIT and Equity Trust - Retail","43.51","3"
"Essential Utilities","WTRG","11833.58","41.7","2002686","2.84","4.56","12.28","95.95","-3.56","18.62","22.1","41.93","36.25","95","Utilities","Utility - Water Supply","21.6","2"
"Essex Property Trust","ESS","17905.71","278.61","457658","-.77","-2.28","-.71","66.42","-5.92","6.36","21.48","298.33","239.61","95","Finance","REIT and Equity Trust - Residential","21.48","3"
"Establishment Labs","ESTA","2213.99","74.29","448918","3.47","-6.02","-12.71","63.68","-12.35","27.14","-15.26","95.65","36.84","87","Medical","Medical Services","-15.82","3"
"Ethan Allen Interiors Inc.","ETD","572.28","22.49","645165","-3.93","-4.34","1.63","32.68","-15.4","-5.72","6.45","30.34","18.68","187","Retail-Wholesale","Retail - Home Furnishings","6.88","5"
"Eton Pharmaceuticals","ETON","1670.68","58.45","696453","-6.73","26.57","82.03","88.06","212.98","104.94","12.02","64.43","14.35","163","Medical","Medical - Biomedical and Genetics","12.02","3"
"Etsy","ETSY","7260.49","76.51","2997112","-7.75","-6.99","10.18","75.52","30.73","2.68","15.69","87.03","44.05","95","Retail-Wholesale","Internet - Commerce","7.32","1"
"Euronet Worldwide","EEFT","2810.32","73.81","607841","7.7","1.01","11.72","36.51","-14.93","6.38","9.6","91.34","63.73","160","Business Services","Financial Transaction Services","6.63","4"
"EverQuote","EVER","897.51","24.91","501759",".36","4.58","25.55","78.24","-17.18","38.45","15.75","27.87","14.27","72","Computer and Technology","Internet - Software","15.16","4"
"Evercore","EVR","11524.44","297.92","510115","1.99","-4","-16.1","26.51","-22.9","29.41","17.87","383.12","267.19","31","Finance","Financial - Investment Bank","15.74","3"
"Everforth Inc.","EFOR","1334.55","32.55","673264","2.88","3.1","61.14","42.2","-41.62","-2.91","4.35","53.77","17.06","163","Business Services","Technology Services","2.09","2"
"Evergy","EVRG","18800.43","81.54","1999345",".15","-1.78","-1.53","62.04","-.14","1.95","15.51","88.13","70.77","156","Utilities","Utility - Electric Power","15.19","3"
"Everpure, Inc.","P","33077.62","99.51","3664028",".27","14.04","43.51","69.51","29.41","15.61","19.77","118.16","56.99","163","Business Services","Technology Services","5.94","3"
"Eversource Energy","ES","26762.76","71.05","1844186",".18","-1.4","3.83","61.35","-6.21","13.83","13.17","76.21","62.86","156","Utilities","Utility - Electric Power","10.35","4"
"Evertec","EVTC","1813.5","30.35","372208","2.99","-1.91","19.49","63.88","-7.15","10.21","24.1","34.88","22.34","160","Business Services","Financial Transaction Services","9.8","2"
"Everus Construction Group, Inc.","ECG","5986.74","117.24","525815","-3.14","-15.98","-18.41","45.34","18.81","31.47","5.96","169.16","74.17","153","Construction","Building Products - Miscellaneous","5.96","1"
"Evolus","EOLS","614.27","9.3","1087866","4.73","25.51","42.86","100","20.24","11.61","-3.76","9.3","3.94","92","Medical","Medical - Products","-10.85","2"
"Evolv Technologies","EVLV","905.63","5","1994181","-6.02","-15.9","-18.57","2.59","-38.67","40.48","-3.05","8.76","4.9","152","Computer and Technology","Computers - IT Services","-3.05","4"
"Excelerate Energy","EE","4539.48","40.03","362746","1.03","5.73","20.79","85.61","25.05","44.26","3.41","42.89","23.01","94","Oils-Energy","Alternative Energy - Other","3.23","3"
