Symbol,Name,Latest,Change,%Change,"IV Rank","IV Pctl","Options Vol","% Put","% Call","P/C Vol"
SIRI,"Siriusxm Holdings Inc",26.28,-0.25,-0.94%,19.38%,37%,77281,1.2%,98.8%,0.012008276151066
RIOT,"Riot Platforms Inc",24.69,-0.24,-0.96%,23.05%,14%,76968,19.7%,80.3%,0.24503396958913
ASTS,"Ast Spacemobile Inc",59.98,-3.71,-5.83%,7.95%,6%,75215,24.9%,75.1%,0.33182824258521
QCOM,"Qualcomm Inc",197.24,-1.03,-0.52%,41.94%,73%,73833,30.4%,69.6%,0.43671920607122
WULF,"Terawulf Inc",16.35,-0.98,-5.65%,7.73%,5%,71118,27.5%,72.5%,0.37889716147045
AAL,"American Airlines Gp",13.35,-0.26,-1.91%,29.31%,27%,70554,47.5%,52.5%,0.90501134031753
PURR,"Hyperliquid Strategies Inc",13.94,-0.01,-0.07%,7.50%,37%,69005,8.5%,91.5%,0.092300630006015
PTON,"Peloton Interactive Inc",4.8,-0.22,-4.38%,24.30%,20%,68682,1.7%,98.3%,0.017119331812931
ARM,"Arm Holdings Plc ADR",332.56,-0.64,-0.19%,46.62%,69%,68050,36.0%,64.0%,0.56253587747698
CIFR,"Cipher Digital Inc",18.35,-0.74,-3.88%,12.12%,18%,66633,38.5%,61.5%,0.62638515987308
VKTX,"Viking Thera",41.65,0.8,+1.96%,29.27%,39%,66398,26.3%,73.7%,0.35611290388465
WFC,"Wells Fargo & Company",81.9,-1.25,-1.50%,46.19%,75%,66122,50.7%,49.3%,1.0269764875387
RIVN,"Rivian Automotive Cl A",15.02,-0.12,-0.79%,15.02%,10%,65062,28.1%,71.9%,0.3907485785131
PEP,"Pepsico Inc",130.18,-1.01,-0.77%,55.54%,69%,64059,17.4%,82.6%,0.21069342858763
TTD,"Trade Desk Inc",12.68,-0.5,-3.79%,39.66%,39%,61334,39.6%,60.4%,0.65459008875341
F,"Ford Motor Company",12.94,-0.16,-1.22%,41.92%,45%,61080,44.5%,55.5%,0.80192937428091
AGNC,"Agnc Investment Corp",9.91,-0.18,-1.78%,24.98%,71%,59801,74.0%,26.0%,2.8529089620514
PSKY,"Paramount Skydance Corp Cl B",9.96,-0.15,-1.48%,23.43%,69%,58283,24.3%,75.7%,0.32014315160026
HIMS,"Hims & Hers Health Inc",28.39,-2.04,-6.70%,19.52%,24%,57985,37.5%,62.5%,0.59954208159775
JPM,"JP Morgan Chase & Company",337.53,-2.47,-0.73%,44.78%,75%,57362,30.0%,70.0%,0.42958255451713
CRM,"Salesforce Inc",237.58,4.3,+1.84%,43.21%,31%,55388,25.4%,74.6%,0.3406917919299
DKNG,"Draftkings Inc",21.25,-0.55,-2.52%,48.69%,54%,54876,18.5%,81.5%,0.2271842923273
EOSE,"Eos Energy Enterprises Inc",3.58,-0.48,-11.82%,6.60%,7%,54830,27.1%,72.9%,0.3710927731933
PCG,"Pacific Gas & Electric Company",12.41,-0.47,-3.65%,49.04%,85%,53858,31.0%,69.0%,0.44978330506878
APP,"Applovin Corp Cl A",315.25,-13.48,-4.10%,21.36%,26%,53329,46.0%,54.0%,0.85182998819362
VST,"Vistra Energy Corp",137.97,-2.44,-1.74%,10.66%,6%,51405,15.7%,84.3%,0.18581314878893
CMCSA,"Comcast Corp A",22.55,0.13,+0.58%,30.46%,37%,50551,30.5%,69.5%,0.43929730653152
PFE,"Pfizer Inc",28.18,0.25,+0.90%,28.03%,39%,49852,20.5%,79.5%,0.25787242632216
PYPL,"Paypal Holdings",52.51,-0.38,-0.72%,32.45%,42%,48889,46.8%,53.2%,0.87911750009609
PANW,"Palo Alto Networks",393.3,18.73,+5.00%,54.90%,76%,48609,34.0%,66.0%,0.51434624131593
AUR,"Aurora Innovation Inc Cl A",6.32,-0.14,-2.17%,10.39%,26%,47271,5.0%,95.0%,0.052384344806091
QBTS,"D-Wave Quantum Inc",16.81,-0.75,-4.27%,3.41%,3%,46862,28.5%,71.5%,0.39803102625298
CRCL,"Circle Internet Group Cl A",91.72,-2.87,-3.03%,27.35%,18%,46611,35.8%,64.2%,0.55759398496241
CCL,"Carnival Corporation Ltd",21.8,-0.48,-2.15%,45.99%,62%,46196,56.4%,43.6%,1.2911273124039
RGTI,"Rigetti Computing Inc",16,-0.52,-3.12%,4.39%,4%,45902,26.7%,73.3%,0.36470938011
PBR,"Petroleo Brasileiro S.A. Petrobras ADR",21.14,0.38,+1.83%,19.89%,94%,45490,24.0%,76.0%,0.316033096106
XOM,"Exxonmobil Holdings Corp",161.23,2.52,+1.59%,62.69%,61%,45188,34.8%,65.2%,0.53340798805524
APLD,"Applied Digital Corp",27.23,-1.31,-4.59%,13.10%,8%,44621,41.4%,58.6%,0.70765403750478
HPE,"Hewlett Packard Enterprise",62.33,1.3,+2.13%,36.07%,71%,44548,23.5%,76.5%,0.30773521209453
BULL,"Webull Corp Cl A",7.65,-0.44,-5.44%,8.47%,4%,44436,29.8%,70.2%,0.42546434414397
T,"AT&T Inc",25.3,0.2,+0.80%,47.33%,62%,44002,59.9%,40.1%,1.491760575344
AAOI,"Applied Optoelect",101.06,-5.94,-5.55%,12.52%,8%,42646,26.8%,73.2%,0.36576461168935
IBM,"Intl Business Machines",232.76,1.38,+0.60%,37.95%,54%,41773,19.3%,80.7%,0.23988602297349
SMR,"Nuscale Power Corp",8.68,-0.21,-2.36%,4.54%,5%,41473,28.1%,71.9%,0.39091793272294
UNH,"Unitedhealth Group",371.29,-1.66,-0.45%,55.22%,82%,41092,43.4%,56.6%,0.76580293068626
AMAT,"Applied Materials",474.38,1.92,+0.41%,32.51%,54%,40418,47.6%,52.4%,0.9085800632762
RKT,"Rocket Companies Cl A",12.15,-0.59,-4.63%,37.61%,34%,40087,37.9%,62.1%,0.61011366831345
ACHR,"Archer Aviation Inc",5.71,0.02,+0.35%,9.51%,6%,40077,13.4%,86.6%,0.15489020805717
RDDT,"Reddit Cl A",151.98,-3.69,-2.37%,15.14%,17%,40056,41.7%,58.3%,0.71560733253384
ONON,"On Holding Ag Cl A",30.16,0.77,+2.62%,23.50%,32%,39391,27.6%,72.4%,0.38155864197531
TMUS,"T-Mobile US",165.66,3.25,+2.00%,58.52%,75%,39069,34.1%,65.9%,0.51659485268429
QUBT,"Quantum Computing Inc",9.12,0.04,+0.44%,12.29%,6%,37892,20.2%,79.8%,0.25341536833052
EXPE,"Expedia Group Inc",259.04,-21.66,-7.72%,60.19%,59%,37770,49.9%,50.1%,0.99798984341938
PATH,"Uipath Inc Cl A",13.04,-0.21,-1.58%,17.29%,10%,37399,46.9%,53.1%,0.88351128122482
CSCO,"Cisco Systems Inc",106.43,-0.01,-0.01%,42.26%,61%,37236,39.2%,60.8%,0.64404609475032
ABNB,"Airbnb Inc Cl A",149.58,-12.23,-7.56%,54.70%,59%,37090,62.8%,37.2%,1.6894351388587
OPEN,"Opendoor Technologies Inc",2.58,-0.18,-6.52%,10.54%,11%,35537,21.6%,78.4%,0.27477849122933
TE,"T1 Energy Inc",4.04,-0.32,-7.34%,0.00%,0%,35447,12.5%,87.5%,0.14323034251435
COST,"Costco Wholesale",904.7,5.29,+0.59%,55.11%,72%,35280,40.1%,59.9%,0.66934797009558
ADBE,"Adobe Systems Inc",240.69,2.44,+1.02%,41.05%,32%,35164,40.9%,59.1%,0.69220404234841
ABUS,"Arbutus Biopharma Corp",4.85,-0.16,-3.19%,18.03%,66%,35107,51.2%,48.8%,1.0484887384759
NEE,"Nextera Energy",77.02,-2.24,-2.83%,17.54%,12%,34818,44.2%,55.8%,0.79206341036595
JBLU,"Jetblue Airways Corp",4.39,-0.16,-3.52%,26.09%,26%,34351,23.3%,76.7%,0.30453440680541
GFL,"Gfl Environmental Inc",41.9,-0.44,-1.04%,84.17%,99%,34048,4.7%,95.3%,0.0497949619215
FCX,"Freeport-Mcmoran Inc",72.58,-1.77,-2.38%,46.81%,36%,33960,40.2%,59.8%,0.67323610563658
RCL,"Royal Caribbean Cruises Ltd",230.3,-4.59,-1.95%,36.04%,46%,33854,64.1%,35.9%,1.7847330755943
MRK,"Merck & Company",148.08,-2.83,-1.88%,63.43%,62%,33597,21.7%,78.3%,0.27638477319353
CVNA,"Carvana Company Cl A",63.95,-1.45,-2.22%,28.25%,31%,33344,52.5%,47.5%,1.1045190608432
WDC,"Western Digital Corp",473.69,9.09,+1.96%,27.38%,26%,33309,50.5%,49.5%,1.0190943807965
KO,"Coca-Cola Company",88.09,-0.52,-0.59%,57.79%,54%,33069,38.3%,61.7%,0.62079106013821
NCLH,"Norwegian Cruise Ord",14.18,-0.04,-0.28%,60.68%,59%,32932,31.4%,68.6%,0.45774866097118
LCID,"Lucid Group Inc",4.16,-0.16,-3.70%,17.73%,38%,32615,72.6%,27.4%,2.6498433303491
AG,"First Majestic Silver",19.05,-1.27,-6.25%,3.02%,2%,32116,51.7%,48.3%,1.0690632650432
SBET,"Sharplink Inc",9.81,-0.42,-4.11%,17.17%,5%,31787,9.2%,90.8%,0.10130617052974
BX,"Blackstone Inc",119.27,-4.74,-3.82%,35.22%,43%,31599,67.8%,32.2%,2.1052476415094
RNG,"Ringcentral Inc",79.23,-0.5,-0.63%,58.09%,51%,31307,36.4%,63.6%,0.57147876719205
LLY,"Eli Lilly and Company",1150.99,-19.15,-1.64%,34.06%,37%,31157,39.7%,60.3%,0.65799276287782
NIO,"Nio Inc ADR",3.67,-0.05,-1.34%,11.98%,4%,30983,8.2%,91.8%,0.08914824058776
SG,"Sweetgreen Inc Cl A",7.71,0.04,+0.52%,29.68%,39%,30396,2.9%,97.1%,0.030233188720174
CLF,"Cleveland-Cliffs Inc",12.87,0.34,+2.71%,35.98%,40%,30253,27.6%,72.4%,0.38185721463481
USAR,"USA Rare Earth Inc",15.83,-1.16,-6.83%,2.24%,1%,30194,37.1%,62.9%,0.59049726085124
BKNG,"Booking Holdings",155.9,-8.32,-5.07%,40.16%,64%,30080,46.9%,53.1%,0.88164644063556
IBRX,"Immunitybio Inc",8.63,-0.66,-7.10%,23.31%,21%,29668,18.9%,81.1%,0.23303270853248
VZ,"Verizon Communications",46.52,0.07,+0.15%,56.10%,66%,29573,37.3%,62.7%,0.59595250944414
CVX,"Chevron Corp",205.51,3.1,+1.53%,66.94%,65%,29474,43.3%,56.7%,0.76395954276139
CRML,"Critical Metals Corp",7.72,-0.82,-9.60%,11.19%,17%,28630,31.2%,68.8%,0.45263585164138
ASST,"Strive Inc",28.99,-0.36,-1.23%,0.00%,2%,28376,36.4%,63.6%,0.57260031035247
CCJ,"Cameco Corp",90.8,-3.79,-4.01%,12.29%,11%,27740,73.1%,26.9%,2.7155103134208
ABVX,"Abivax Sa ADR",94.13,-4.16,-4.23%,16.71%,20%,27546,29.9%,70.1%,0.42747577343629
LITE,"Lumentum Holdings",937,-8.67,-0.92%,21.16%,12%,27332,38.1%,61.9%,0.61546190673208
HD,"Home Depot",296.72,-8.63,-2.83%,46.65%,43%,27309,41.5%,58.5%,0.71023296593186
OXY,"Occidental Petroleum",57.36,1.05,+1.86%,49.07%,47%,27078,32.1%,67.9%,0.4721104708057
CLSK,"Cleanspark Inc",14.46,-0.68,-4.49%,0.00%,0%,27048,40.2%,59.8%,0.67303766932641
OKLO,"Oklo Inc",38.82,-1.63,-4.03%,2.88%,2%,26992,33.1%,66.9%,0.49565024657838
LRCX,"Lam Research Corp",307.28,-3.68,-1.18%,29.71%,37%,26854,57.2%,42.8%,1.3377731348481
BIDU,"Baidu Inc ADR",89.78,-2.65,-2.87%,18.41%,13%,26476,24.4%,75.6%,0.32201527937285
CBRS,"Cerebras Systems Cl A",205.24,-7.17,-3.38%,15.39%,18%,26325,17.3%,82.7%,0.20901074676219
PINS,"Pinterest Inc",18.45,0.06,+0.33%,43.29%,49%,25985,87.2%,12.8%,6.8220951234196
CHWY,"Chewy Inc",18.55,-1.11,-5.65%,32.23%,29%,25589,56.8%,43.2%,1.3126073203796
GS,"Goldman Sachs Group",936.36,-13.13,-1.38%,45.56%,72%,25409,49.8%,50.2%,0.99161310550243
OKTA,"Okta Inc Cl A",205.36,8.74,+4.45%,62.56%,55%,25389,32.2%,67.8%,0.47404784022294
CRDO,"Credo Technology Group Holding",193.87,1.31,+0.68%,14.73%,10%,25255,40.7%,59.3%,0.68501467840939
DAL,"Delta Air Lines Inc",81.75,-2.17,-2.59%,36.21%,57%,25077,13.0%,87.0%,0.14879289019195
NVTS,"Navitas Semiconductor Corp",11.84,-0.62,-4.98%,7.10%,8%,24693,23.0%,77.0%,0.29812848280938
VLO,"Valero Energy Corp",375.84,-1.3,-0.34%,100.00%,100%,24529,67.6%,32.4%,2.0908518145161
BRK.B,"Berkshire Hathaway Cl B",507.17,3.68,+0.73%,32.47%,35%,24461,32.7%,67.3%,0.48662939102954
FSLR,"First Solar Inc",191.97,-8.81,-4.39%,18.44%,25%,24407,18.6%,81.4%,0.22827235670072
JD,"Jd.com Inc ADR",27.16,-0.22,-0.80%,26.28%,29%,24191,15.5%,84.5%,0.1834548211927
AXP,"American Express Company",301.96,-3.11,-1.02%,22.58%,30%,24001,31.8%,68.2%,0.46669518455145
DIS,"Walt Disney Company",103.46,-0.36,-0.35%,36.32%,50%,23193,33.4%,66.6%,0.50204002331455
C,"Citigroup Inc",131.93,-0.54,-0.41%,35.87%,67%,22903,46.4%,53.6%,0.86536895259814
INFQ,"Infleqtion Inc",13.83,-0.23,-1.64%,5.99%,5%,22715,13.6%,86.4%,0.15804231455519
B,"Barrick Mining Corp",42.49,-1.39,-3.17%,24.25%,5%,22650,26.8%,73.2%,0.36651583710407
RARE,"Ultragenyx Pharmaceu",14.88,-0.73,-4.71%,10.86%,26%,22428,31.7%,68.3%,0.46511627906977
UPST,"Upstart Holdings Inc",24.45,-1.52,-5.85%,15.64%,16%,22414,45.5%,54.5%,0.83405613288602
SNOW,"Snowflake Cl A",334.81,-1.78,-0.53%,29.47%,25%,22342,31.7%,68.3%,0.46456899377253
KEEL,"Keel Infrastructure Corp",4.01,-0.14,-3.37%,22.84%,7%,22299,12.0%,88.0%,0.13631267835304
GLW,"Corning Inc",154.48,-5.21,-3.26%,40.47%,44%,22273,49.7%,50.3%,0.98741857767467
CMG,"Chipotle Mexican Grill",32.71,0.08,+0.25%,36.99%,53%,22249,30.5%,69.5%,0.43792412589672
GXO,"Gxo Logistics Inc",45.23,-0.54,-1.18%,40.90%,53%,21003,96.9%,3.1%,31.312307692308
COHR,"Coherent Corp",300.6,-9.79,-3.15%,34.53%,26%,20900,55.1%,44.9%,1.2260091596549
JOBY,"Joby Aviation Inc",6.25,-0.19,-2.95%,14.51%,8%,20756,25.1%,74.9%,0.33573589034043
ZS,"Zscaler Inc",214.45,4.27,+2.03%,44.22%,39%,20755,40.3%,59.7%,0.67514124293785
NET,"Cloudflare Inc Cl A",352.33,-0.67,-0.19%,47.26%,50%,20537,42.8%,57.2%,0.74812734082397
HAL,"Halliburton Company",33.01,0.16,+0.49%,34.47%,33%,20534,13.9%,86.1%,0.16175388967468
SCHW,"The Charles Schwab Corp",99.5,-0.85,-0.85%,58.25%,74%,20305,57.9%,42.1%,1.3729110669627
SBUX,"Starbucks Corp",94.14,-0.97,-1.02%,19.40%,35%,20130,35.3%,64.7%,0.54442228019027
UPS,"United Parcel Service",95.82,-0.05,-0.05%,28.33%,45%,19916,27.6%,72.4%,0.38037149986138
AXTI,"Axt Inc",72.98,-4.81,-6.18%,6.50%,5%,19914,52.3%,47.7%,1.0962105263158
AFRM,"Affirm Holdings Inc Cl A",68.09,-3.68,-5.13%,18.59%,11%,19866,59.0%,41.0%,1.4387429413209
MDB,"Mongodb Inc Cl A",428.36,0.67,+0.16%,38.35%,41%,19771,53.2%,46.8%,1.1385613845322
PCT,"Purecycle Technologies Inc",5.15,-0.44,-7.87%,34.90%,29%,19691,7.7%,92.3%,0.082934609250399
MGM,"MGM Resorts International",37.85,-1.05,-2.70%,85.74%,99%,19671,36.0%,64.0%,0.56156227673256
MDT,"Medtronic Inc",89.3,-1.47,-1.62%,70.35%,91%,19588,36.7%,63.3%,0.57993224713663
XYZ,"Block Inc",74.68,-2.85,-3.68%,21.66%,24%,19480,29.3%,70.7%,0.41456684336649
BMY,"Bristol-Myers Squibb",61.15,-1.1,-1.77%,35.94%,43%,19444,37.0%,63.0%,0.58687668326124
UUUU,"Energy Fuels Inc",11.6,-0.54,-4.45%,0.79%,2%,19417,29.7%,70.3%,0.42196997436836
FLNC,"Fluence Energy Inc Cl A",7.58,0.31,+4.26%,6.54%,4%,19274,6.8%,93.2%,0.072386357313748
VRT,"Vertiv Holdings",248.78,-4.68,-1.85%,17.50%,15%,19211,62.2%,37.8%,1.6454144863674
TEM,"Tempus AI Cl A",76.59,-0.6,-0.78%,45.83%,58%,19179,34.2%,65.8%,0.51997146932953
HPQ,"HP Inc",32.16,0.12,+0.37%,62.37%,75%,18842,57.0%,43.0%,1.3250246791708
ALAB,"Astera Labs Inc",360.46,-3.,-0.83%,23.54%,28%,18764,47.6%,52.4%,0.9096275188276
LULU,"Lululemon Athletica",102.28,-1.45,-1.40%,15.44%,15%,18714,43.3%,56.7%,0.76330914915669
MP,"MP Materials Corp",48.89,-2.15,-4.21%,3.31%,1%,18622,48.7%,51.3%,0.9483155471856
TRIP,"Tripadvisor Inc",8.04,-0.51,-5.96%,15.25%,26%,18468,57.5%,42.5%,1.3541108986616
SOUN,"Soundhound AI Inc Cl A",6.01,-0.11,-1.80%,6.80%,6%,18328,29.2%,70.8%,0.41158348736907
KLAR,"Klarna Group Plc",12.94,-0.73,-5.34%,6.29%,4%,18206,58.1%,41.9%,1.3857947844319
BILI,"Bilibili Inc ADR",15.01,-0.28,-1.83%,22.68%,12%,18202,48.4%,51.6%,0.93782604066858
NLY,"Annaly Capital Management Inc",21.04,-0.4,-1.87%,43.64%,67%,18172,79.9%,20.1%,3.9650273224044
M,"Macy's Inc",22.24,-0.54,-2.37%,4.06%,4%,17729,13.8%,86.2%,0.16065466448445
STX,"Seagate Technology",923.86,4.02,+0.44%,31.94%,37%,17717,52.3%,47.7%,1.0951986754967
PDD,"Pdd Holdings Inc",79.2,-1.15,-1.43%,33.06%,24%,17675,29.5%,70.5%,0.41922273968203
RDW,"Redwire Corp",11.27,-0.49,-4.17%,14.19%,15%,17629,46.5%,53.5%,0.8686665253339
XP,"XP Inc Cl A",20.88,-0.33,-1.56%,19.01%,80%,17554,6.5%,93.5%,0.068997016016077
SPCE,"Virgin Galactic Holdings Inc",3.12,-0.2,-6.02%,2.30%,4%,17376,39.6%,60.4%,0.65438446158241
RTX,"Rtx Corp",192.19,1.2,+0.63%,37.29%,35%,17370,14.8%,85.2%,0.17372795459153
QS,"Quantumscape Corp",4.91,-0.14,-2.77%,14.63%,8%,17213,24.6%,75.4%,0.32673038384461
VG,"Venture Global Inc Cl A",13.27,0.36,+2.79%,12.21%,14%,17197,16.0%,84.0%,0.18985677713969
POET,"Poet Technologies Inc",7.8,-0.37,-4.53%,4.58%,6%,17051,21.6%,78.4%,0.27512713131917
SOC,"Sable Offshore Corp",4.15,-0.16,-3.71%,22.13%,34%,16869,9.1%,90.9%,0.10053496868476
TMC,"Tmc The Metals Company",4.07,-0.34,-7.82%,3.79%,2%,16866,3.8%,96.2%,0.039955604883463
LYB,"Lyondellbasell Industries NV",59.97,0.73,+1.23%,13.89%,17%,16828,94.4%,5.6%,16.921192758253
LYFT,"Lyft Inc Cl A",14.77,-0.13,-0.87%,19.37%,18%,16708,25.1%,74.9%,0.33493128795142
HL,"Hecla Mining Company",18.27,-0.76,-3.99%,0.00%,0%,16637,42.7%,57.3%,0.74501783092091
FIG,"Figma Cl A",21.76,-0.04,-0.18%,33.78%,25%,16263,21.6%,78.4%,0.2748295053696
MO,"Altria Group",68.95,0.31,+0.45%,46.86%,43%,16158,24.2%,75.8%,0.31955900367497
CLMT,"Calumet Inc",54.38,-2.04,-3.62%,75.08%,78%,16112,33.1%,66.9%,0.4942038393768
RCAT,"Red Cat Holdings Inc",6.59,-0.35,-5.04%,0.00%,0%,16064,19.8%,80.2%,0.24652750834174
GEO,"Geo Group Inc",30.62,0.88,+2.96%,28.99%,29%,15991,4.6%,95.4%,0.047971688839373
ENPH,"Enphase Energy Inc",33.07,-1.35,-3.92%,22.88%,33%,15984,46.1%,53.9%,0.85450748346676
MMM,"3M Company",170.3,1,+0.59%,22.86%,34%,15613,19.8%,80.2%,0.24674598738321
ABT,"Abbott Laboratories",103.49,-0.2,-0.19%,52.83%,68%,15611,24.3%,75.7%,0.32151020062643
LUMN,"Lumen Technologies Inc",6.13,-0.25,-3.92%,5.52%,3%,15540,32.5%,67.5%,0.48084619782733
RXRX,"Recursion Pharmaceuticals Inc Cl A",3.7,-0.35,-8.64%,13.81%,30%,15537,10.1%,89.9%,0.11264680607276
