Symbol,Name,Latest,Change,%Change,"IV Rank","IV Pctl","Options Vol","% Put","% Call","P/C Vol"
LQDA,"Liquidia Corp",70.95,3.46,+5.13%,15.76%,14%,16979,55.4%,44.6%,1.2405647928213
POET,"Poet Technologies Inc",7.75,-0.05,-0.64%,1.77%,2%,16978,29.6%,70.4%,0.42063425654757
LYFT,"Lyft Inc Cl A",14.75,-0.02,-0.14%,20.61%,19%,16656,43.2%,56.8%,0.76049043441497
GDDY,"Godaddy Inc",100.81,4.43,+4.60%,80.54%,91%,16530,9.7%,90.3%,0.10746348653357
RIG,"Transocean Inc",5.43,-0.04,-0.73%,8.72%,22%,16160,5.8%,94.2%,0.061481870730426
XYZ,"Block Inc",76.74,2.06,+2.76%,23.36%,25%,16062,28.2%,71.8%,0.39197504116475
B,"Barrick Mining Corp",42.32,-0.17,-0.40%,29.67%,14%,15772,33.7%,66.3%,0.50740705342636
ZTO,"Zto Express Cayman Inc ADR",19.47,-0.14,-0.71%,26.25%,16%,15570,65.7%,34.3%,1.9113687359761
VLO,"Valero Energy Corp",382.86,7.02,+1.87%,100.00%,100%,15552,61.7%,38.3%,1.610710088971
AFRM,"Affirm Holdings Inc Cl A",71.57,3.48,+5.11%,21.98%,18%,15229,39.8%,60.2%,0.6605604623269
AUR,"Aurora Innovation Inc Cl A",6.06,-0.26,-4.11%,13.10%,43%,15214,7.2%,92.8%,0.077173605210988
TSSI,"Tss Inc",10.19,0.91,+9.81%,10.91%,6%,15137,5.8%,94.2%,0.061873027008067
OKTA,"Okta Inc Cl A",206.64,1.28,+0.62%,62.16%,54%,15133,44.4%,55.6%,0.7989776509748
INFQ,"Infleqtion Inc",14.3,0.47,+3.40%,8.45%,10%,15090,17.8%,82.2%,0.21634692890537
MELI,"Mercadolibre Inc",1754.13,-45.11,-2.51%,34.68%,42%,14965,19.4%,80.6%,0.24067318852595
BILI,"Bilibili Inc ADR",14.81,-0.2,-1.33%,24.58%,14%,14896,39.1%,60.9%,0.64107083838273
NVTS,"Navitas Semiconductor Corp",11.84,0,0.00%,5.01%,6%,14726,23.0%,77.0%,0.29801674746584
INTU,"Intuit Inc",277.13,-9.67,-3.37%,52.32%,43%,14311,44.5%,55.5%,0.80239294710327
GEO,"Geo Group Inc",31.96,1.34,+4.38%,34.51%,36%,14281,9.1%,90.9%,0.10031589490716
CBRS,"Cerebras Systems Cl A",206.41,1.17,+0.57%,16.02%,19%,14224,41.0%,59.0%,0.69555370127548
ABUS,"Arbutus Biopharma Corp",4.88,0.03,+0.62%,9.20%,27%,14155,53.1%,46.9%,1.1330620855937
KHC,"Kraft Heinz Company",23.86,0.07,+0.29%,54.98%,59%,14006,24.3%,75.7%,0.32119611357419
MDT,"Medtronic Inc",88.51,-0.79,-0.88%,65.05%,84%,13956,19.6%,80.4%,0.24362858670469
KOD,"Kodiak Sciences Inc",33.22,1.7,+5.39%,90.05%,97%,13949,93.1%,6.9%,13.560542797495
Z,"Zillow Group Cl C",28.14,-0.51,-1.78%,51.25%,48%,13647,8.1%,91.9%,0.088017220760584
BP,"BP Plc ADR",44.41,-0.08,-0.18%,63.16%,76%,13602,36.8%,63.2%,0.58144401813743
XPEV,"Xpeng Inc ADR",10.25,-0.04,-0.39%,29.53%,19%,13554,22.5%,77.5%,0.28999714476064
BTDR,"Bitdeer Technologies Group",12.15,-0.16,-1.30%,18.18%,8%,13389,42.1%,57.9%,0.72627643115008
CCC,"CCC Intelligent Solutions Hldgs Inc",6.87,0.21,+3.15%,19.26%,11%,13345,0.1%,99.9%,0.0011252813203301
NEM,"Newmont Mining",121.3,-2.25,-1.82%,8.86%,9%,13270,48.1%,51.9%,0.92849876471443
GEN,"Gen Digital Inc",23.07,-3.16,-12.05%,80.06%,99%,13270,33.7%,66.3%,0.50761190638491
WRBY,"Warby Parker Inc Cl A",26.27,2.92,+12.51%,29.70%,51%,13200,10.5%,89.5%,0.11722386796445
IOVA,"Iovance Biotherapeutics Inc",10.8,0.61,+5.99%,5.50%,13%,12989,22.5%,77.5%,0.29076816058829
AA,"Alcoa Corp",42.68,-1.34,-3.04%,17.56%,12%,12932,51.2%,48.8%,1.0484714082053
CLS,"Celestica Inc",373.56,11.72,+3.24%,37.47%,14%,12629,36.8%,63.2%,0.58198672178379
BYND,"Beyond Meat Inc",9.19,-0.84,-8.37%,2.92%,10%,12405,49.4%,50.6%,0.97689243027888
CELH,"Celsius Holdings Inc",28.43,-0.75,-2.57%,34.24%,35%,12331,42.0%,58.0%,0.72461538461538
CAT,"Caterpillar Inc",805.25,-6.77,-0.83%,32.32%,37%,12329,49.6%,50.4%,0.98406823302221
KLAC,"K L A-Tencor Corp",187.11,-0.75,-0.40%,31.67%,74%,12311,25.9%,74.1%,0.34989035087719
IBRX,"Immunitybio Inc",8.64,0.01,+0.12%,22.80%,20%,12154,15.7%,84.3%,0.18575609756098
STX,"Seagate Technology",905.92,-17.94,-1.94%,29.53%,32%,12054,54.9%,45.1%,1.2170314511679
HAL,"Halliburton Company",32.76,-0.25,-0.76%,29.08%,24%,11981,52.9%,47.1%,1.12353775257
AXP,"American Express Company",305.66,3.7,+1.23%,26.99%,32%,11927,51.5%,48.5%,1.0606427090532
FLG,"Flagstar Bank National Association",12.39,0.09,+0.73%,18.42%,23%,11926,91.2%,8.8%,10.390639923591
GEV,"GE Vernova Inc",955.04,3.22,+0.34%,16.44%,18%,11872,58.4%,41.6%,1.4012944983819
RXRX,"Recursion Pharmaceuticals Inc Cl A",3.89,0.19,+5.14%,12.55%,22%,11782,3.2%,96.8%,0.032693487597511
JOBY,"Joby Aviation Inc",6.3,0.05,+0.80%,11.96%,6%,11675,26.9%,73.1%,0.36789689513767
CNC,"Centene Corp",61.92,-0.16,-0.26%,26.60%,36%,11530,11.6%,88.4%,0.1315014720314
KMI,"Kinder Morgan Inc",31.25,-0.12,-0.38%,50.60%,61%,11478,23.8%,76.2%,0.31177142857143
CDE,"Coeur Mining Inc",18.94,-0.38,-1.97%,0.00%,3%,11398,22.5%,77.5%,0.29038831654025
SBET,"Sharplink Inc",9.95,0.14,+1.43%,23.72%,12%,11330,16.5%,83.5%,0.19792768027067
KKR,"KKR & Company LP",95.64,-1.57,-1.62%,34.76%,36%,11299,19.5%,80.5%,0.24287757122429
PZZA,"Papa John's Intl",20.22,0.07,+0.35%,31.04%,47%,11272,10.2%,89.8%,0.11394406561913
MOS,"Mosaic Company",23.69,-0.68,-2.79%,52.27%,61%,11236,31.7%,68.3%,0.46340192758531
KTOS,"Kratos Defense & Security Inc",47.02,0.86,+1.86%,13.13%,5%,11200,15.8%,84.2%,0.18732110675289
GXO,"Gxo Logistics Inc",44.17,-1.06,-2.34%,39.22%,49%,10931,97.9%,2.1%,47.367256637168
ECHO,"Echostar Corp",90.38,-2.34,-2.52%,14.30%,28%,10889,87.0%,13.0%,6.6899717514124
SECZ,"Securitize Corp",16.53,2.17,+15.11%,50.15%,52%,10881,30.6%,69.4%,0.44004764425622
COP,Conocophillips,129.34,1.25,+0.98%,48.54%,47%,10728,49.4%,50.6%,0.97532682747192
RARE,"Ultragenyx Pharmaceu",14.77,-0.11,-0.74%,13.08%,35%,10713,29.2%,70.8%,0.41220669654627
PM,"Philip Morris International",191.5,0.66,+0.35%,39.55%,40%,10659,46.2%,53.8%,0.85761589403974
BHF,"Brighthouse Financial Inc",53.46,1.47,+2.83%,55.56%,80%,10590,1.6%,98.4%,0.016509886734498
DDOG,"Datadog Cl A",256.92,5.43,+2.16%,51.42%,65%,10539,42.5%,57.5%,0.73939593992408
SVRA,"Savara Inc",5.07,0.07,+1.40%,4.84%,8%,10470,1.9%,98.1%,0.018978102189781
ACAD,"Acadia Pharmaceutica",22.18,-3.25,-12.78%,19.83%,59%,10366,30.0%,70.0%,0.42821713970791
CORZ,"Core Scientific Inc",18.12,0.02,+0.11%,6.21%,6%,10308,26.6%,73.4%,0.36277102062401
AVTX,"Avalo Therapeutics Inc",15.72,0.42,+2.75%,13.49%,29%,10163,0.0%,100.0%,0.0002952756
SPCE,"Virgin Galactic Holdings Inc",3.2,0.08,+2.56%,3.21%,7%,10155,16.1%,83.9%,0.19204131940369
TDS,"Telephone and Data Systems",36.33,-0.1,-0.27%,22.06%,22%,10014,49.9%,50.1%,0.99720781810929
FTNT,"Fortinet Inc",178.67,-0.07,-0.04%,47.29%,63%,9949,43.6%,56.4%,0.7737564628276
FDX,"Fedex Corp",279.54,-11.96,-4.10%,43.49%,53%,9884,56.8%,43.2%,1.3158388003749
DGXX,"Digi Power X Inc",4.53,0.31,+7.35%,0.84%,3%,9872,19.1%,80.9%,0.23678276121273
TMC,"Tmc The Metals Company",4,-0.07,-1.60%,0.40%,1%,9846,11.4%,88.6%,0.12835205134082
RCL,"Royal Caribbean Cruises Ltd",238.98,8.68,+3.77%,38.94%,48%,9839,36.2%,63.8%,0.5674685359248
DJT,"Trump Media & Technology Group Corp",9.1,0.04,+0.44%,16.74%,19%,9820,24.1%,75.9%,0.31688346520048
IRM,"Iron Mountain Inc",114.09,-1.,-0.87%,28.15%,20%,9736,1.9%,98.1%,0.019689987431923
CLOV,"Clover Health Investments Corp",4.51,-0.06,-1.31%,8.70%,26%,9597,23.5%,76.5%,0.30802780427968
LUV,"Southwest Airlines Company",41.55,0.51,+1.24%,29.46%,32%,9506,30.3%,69.7%,0.43400211193242
AMPX,"Amprius Technologies Inc",9.69,-0.04,-0.41%,9.31%,6%,9381,67.0%,33.0%,2.027105517909
LOW,"Lowe's Companies",188.49,-2.87,-1.50%,51.64%,51%,9365,60.1%,39.9%,1.5080342795929
FISV,"Fiserv Inc",45.98,0.03,+0.07%,25.99%,43%,9348,28.1%,71.9%,0.39086445469424
EQT,"Eqt Corp",51.87,0.81,+1.59%,32.15%,29%,9342,35.5%,64.5%,0.54976775049768
ABVX,"Abivax Sa ADR",94.87,0.74,+0.79%,15.21%,17%,9335,44.2%,55.8%,0.79209061240161
UMAC,"Unusual Machines Inc",23.93,1.24,+5.46%,12.83%,8%,9180,22.6%,77.4%,0.29150253235791
TGT,"Target Corp",156.15,-0.11,-0.07%,20.49%,45%,9177,42.6%,57.4%,0.74103585657371
EQNR,"Equinor ASA ADR",43.17,0.27,+0.63%,45.46%,59%,9155,92.5%,7.5%,12.268115942029
SRPT,"Sarepta Therapeutics",18.39,-0.56,-2.96%,38.33%,51%,9051,63.1%,36.9%,1.7082585278276
ZS,"Zscaler Inc",214.64,0.19,+0.09%,45.59%,43%,9034,38.3%,61.7%,0.62132089016511
AMBA,"Ambarella Inc",69.86,2.24,+3.31%,45.80%,53%,9025,29.6%,70.4%,0.41991818753933
ASML,"ASML Holding NV",1722.5,-22.11,-1.27%,39.94%,44%,8995,52.0%,48.0%,1.0845886442642
RCAT,"Red Cat Holdings Inc",6.8,0.21,+3.19%,6.83%,4%,8960,23.2%,76.8%,0.30213631739573
CLX,"Clorox Company",81.8,-2.14,-2.55%,47.17%,73%,8840,50.3%,49.7%,1.0113765642776
PGY,"Pagaya Technologies Ltd Cl A",18.72,0,0.00%,30.48%,15%,8836,50.7%,49.3%,1.0266055045872
HUT,"Hut 8 Corp",101.54,-0.92,-0.90%,9.55%,12%,8698,51.9%,48.1%,1.0783751493429
ZVRA,"Zevra Therapeutics Inc",11.26,-0.06,-0.53%,16.20%,24%,8578,93.5%,6.5%,14.428057553957
KOPN,"Kopin Corp",4.87,0,0.00%,2.91%,5%,8161,0.9%,99.1%,0.0092752906257729
WU,"Western Union Company",6.03,-0.06,-0.99%,22.46%,53%,8127,14.3%,85.7%,0.16750466886942
AEM,"Agnico-Eagle Mines Ltd",193.88,-1.69,-0.86%,36.13%,25%,8126,45.0%,55.0%,0.81952530228392
ZM,"Zoom Communications Inc",90.35,-1.55,-1.69%,34.77%,30%,8101,26.9%,73.1%,0.36841216216216
KVYO,"Klaviyo Inc Series A",16.11,-0.67,-3.99%,57.03%,63%,8083,1.8%,98.2%,0.01839485951871
ALB,"Albemarle Corp",108.25,-5.22,-4.60%,15.26%,14%,8008,36.4%,63.6%,0.57266300078555
FLY,"Firefly Aerospace Inc",23.09,1.19,+5.43%,19.05%,10%,7990,60.8%,39.2%,1.548644338118
VFC,"V.F. Corp",13.69,0.17,+1.26%,17.66%,14%,7889,32.5%,67.5%,0.48178061607814
INOD,"Innodata Inc",71.87,-0.12,-0.17%,39.71%,42%,7887,26.4%,73.6%,0.35912459072893
VOR,"Vor Biopharma Inc",18.44,-0.93,-4.80%,1.03%,77%,7810,0.1%,99.9%,0.0012820512820513
BW,"Babcock & Wilcox Enterprises",6.17,-0.47,-7.08%,14.93%,13%,7790,63.1%,36.9%,1.7086230876217
RTX,"Rtx Corp",188.61,-3.58,-1.86%,45.25%,41%,7766,20.2%,79.8%,0.25237864860506
RSKD,"Riskified Ltd Cl A",7.91,0.77,+10.78%,24.36%,63%,7695,5.4%,94.6%,0.056715188135128
ENVX,"Enovix Corp",2.96,0.02,+0.68%,13.01%,8%,7655,32.7%,67.3%,0.48640776699029
CAR,"Avis Budget Group",103.54,-2.13,-2.02%,17.19%,64%,7635,82.5%,17.5%,4.7105459985041
LVS,"Las Vegas Sands",38.65,-0.54,-1.38%,34.31%,43%,7520,33.5%,66.5%,0.50309814111533
DOW,"Dow Inc",28.56,-0.09,-0.31%,11.93%,12%,7500,32.7%,67.3%,0.48485448426054
HRL,"Hormel Foods Corp",19.84,-0.08,-0.40%,22.09%,34%,7461,63.4%,36.6%,1.7339684866251
TOST,"Toast Inc Cl A",30.11,0.3,+1.01%,26.99%,31%,7396,47.7%,52.3%,0.9116050659085
ACN,"Accenture Plc",177.41,-6.11,-3.33%,81.55%,81%,7372,51.4%,48.6%,1.0586428371963
MTCH,"Match Group Inc",40.8,0.32,+0.79%,41.01%,59%,7334,61.0%,39.0%,1.5661301609517
XNDU,"Xanadu Quantum Technologies Cl B",5.1,-0.23,-4.32%,13.14%,10%,7252,20.7%,79.3%,0.26055970797845
FRO,"Frontline Plc",47.97,0.41,+0.86%,42.87%,54%,7226,46.4%,53.6%,0.8671834625323
GLXY,"Galaxy Digital Holdings",25.19,-0.6,-2.33%,24.33%,16%,7194,43.1%,56.9%,0.75892420537897
ABT,"Abbott Laboratories",101.07,-2.42,-2.34%,58.08%,73%,7150,20.3%,79.7%,0.25394598386531
PAAS,"Pan Amer Silver Corp",47.51,-0.6,-1.25%,15.73%,10%,7123,25.9%,74.1%,0.34879757621663
TJX,"TJX Companies",131.63,0.04,+0.03%,59.39%,65%,7059,35.2%,64.8%,0.54261363636364
GFL,"Gfl Environmental Inc",41.79,-0.11,-0.26%,88.09%,99%,7019,37.5%,62.5%,0.60031919744642
WEN,"Wendys Company",6.51,-0.22,-3.34%,15.93%,58%,7010,29.6%,70.4%,0.42046605876393
ZIM,"Zim Integrated Shipping Services Ltd",29.38,-0.71,-2.36%,21.10%,51%,6829,44.9%,55.1%,0.81525784157363
O,"Realty Income Corp",55.41,-0.2,-0.36%,51.77%,63%,6788,33.4%,66.6%,0.50077382268406
SU,"Suncor Energy Inc",68.65,0.67,+0.99%,32.51%,67%,6761,15.2%,84.8%,0.17910708057203
ITUB,"Itau Unibanco Banco Holding S.A. ADR",8.08,-0.1,-1.22%,6.78%,53%,6733,78.9%,21.1%,3.7482369534556
CF,"Cf Industries Holdings",118.44,-2.2,-1.82%,45.30%,57%,6731,67.4%,32.6%,2.0637232589895
SOC,"Sable Offshore Corp",3.97,-0.18,-4.34%,16.50%,25%,6716,22.5%,77.5%,0.29029779058598
APA,"Apa Corp",43.68,-0.02,-0.05%,33.25%,29%,6691,52.7%,47.3%,1.1120580808081
XYL,"Xylem Inc",102.66,-5.98,-5.50%,62.68%,84%,6624,36.9%,63.1%,0.5858271486713
ALK,"Alaska Air Group",40.03,0.33,+0.83%,34.67%,58%,6616,18.7%,81.3%,0.22973977695167
FRVO,"Fervo Energy Company Cl A",16.71,0.36,+2.20%,27.15%,25%,6598,33.8%,66.2%,0.51018539711604
TRIP,"Tripadvisor Inc",8.52,0.48,+5.97%,17.08%,30%,6572,36.8%,63.2%,0.58247050325066
NEOV,"Neovolta Inc",2.39,-0.78,-24.61%,8.99%,4%,6542,7.2%,92.8%,0.07722707064054
RF,"Regions Financial Corp",27.26,-0.13,-0.47%,48.71%,68%,6440,91.3%,8.7%,10.459074733096
DYN,"Dyne Therapeutics Inc",16.51,0.28,+1.73%,15.03%,2%,6400,97.0%,3.0%,32.684210526316
ZTS,"Zoetis Inc Cl A",70.27,-1.34,-1.87%,35.99%,56%,6392,67.1%,32.9%,2.0380228136882
ROL,"Rollins Inc",30.4,-2.09,-6.43%,79.40%,96%,6384,43.1%,56.9%,0.75867768595041
FLUT,"Flutter Entertainment Plc",81.89,-4.,-4.66%,58.55%,65%,6354,32.9%,67.1%,0.49049964813512
CNQ,"Canadian Natural Resources",47.93,0.29,+0.61%,37.86%,68%,6349,69.6%,30.4%,2.287933713102
CIEN,"Ciena Corp",358.43,2.52,+0.71%,29.25%,24%,6323,36.8%,63.2%,0.58352116203356
SPOT,"Spotify Technology S.A.",511.38,0.98,+0.19%,38.94%,37%,6319,45.1%,54.9%,0.81998847926267
USB,"U.S. Bancorp",58.4,-0.08,-0.14%,41.07%,56%,6318,58.6%,41.4%,1.4179104477612
STLA,"Stellantis N.V.",4.47,-0.15,-3.25%,58.16%,70%,6260,21.2%,78.8%,0.2695193672683
FCEL,"Fuelcell Energy Inc",16.39,-0.79,-4.60%,18.98%,18%,6244,39.6%,60.4%,0.65579421904004
FTRE,"Fortrea Holdings Inc",20.02,0.5,+2.56%,6.49%,10%,6205,0.0%,100.0%,0
CEG,"Constellation Energy",261.62,-2.26,-0.86%,12.24%,9%,6202,63.5%,36.5%,1.7406098099867
WY,"Weyerhaeuser Company",20.14,-1.03,-4.87%,36.41%,29%,6185,81.7%,18.3%,4.4589585172109
MA,"Mastercard Inc",566.08,6.16,+1.10%,36.83%,28%,6095,59.9%,40.1%,1.495904995905
SONY,"Sony Group Corp ADR",22.99,-0.21,-0.91%,19.13%,60%,6046,34.7%,65.3%,0.53024550746646
LEN,"Lennar Corp",81.47,-0.05,-0.06%,30.75%,14%,6019,55.4%,44.6%,1.2442207307979
GRAL,"Grail Inc",125.21,16.69,+15.38%,22.96%,9%,5997,35.4%,64.6%,0.54721362229102
GIS,"General Mills",34.83,-0.99,-2.76%,49.99%,52%,5987,42.1%,57.9%,0.72735141373341
ABBV,"Abbvie Inc",265.12,0.04,+0.02%,43.06%,59%,5901,35.8%,64.2%,0.55863708399366
LAC,"Lithium Americas Corp",2.83,-0.07,-2.41%,3.34%,3%,5877,12.6%,87.4%,0.14472146474484
XIFR,"Xplr Infrastructure LP",10.47,-0.2,-1.87%,20.04%,9%,5846,73.3%,26.7%,2.7426376440461
SEDG,"Solaredge Tech",31.91,-1.44,-4.32%,27.11%,17%,5841,46.2%,53.8%,0.85841552656697
OKE,"Oneok Inc",91.18,0.64,+0.71%,31.72%,32%,5837,15.5%,84.5%,0.18325562538009
TER,"Teradyne Inc",387.7,-1.44,-0.37%,32.01%,51%,5779,22.4%,77.6%,0.28937974118697
GAP,"Gap Inc",21.69,0.41,+1.93%,21.04%,33%,5768,25.7%,74.3%,0.34514925373134
TMUS,"T-Mobile US",165.35,-0.31,-0.19%,51.53%,68%,5717,33.4%,66.6%,0.50249671484888
AEO,"American Eagle Outfitters",16.08,0.16,+1.01%,1.93%,1%,5614,31.7%,68.3%,0.46464909992173
OUST,"Ouster Inc",41.37,1.99,+5.05%,18.19%,16%,5608,28.9%,71.1%,0.4062186559679
FLNC,"Fluence Energy Inc Cl A",7.46,-0.12,-1.58%,5.24%,3%,5560,52.8%,47.2%,1.1180952380952
ITT,"ITT Inc",213.97,2.03,+0.96%,44.81%,64%,5536,99.8%,0.2%,460.33333333333
CPB,"The Campbell's Company",19.85,-0.49,-2.41%,11.44%,17%,5533,60.5%,39.5%,1.5345854328905
S,"Sentinelone Inc Cl A",23.98,-0.12,-0.50%,30.11%,33%,5515,20.4%,79.6%,0.25683682771194
SLB,"Slb Limited",51.43,-0.44,-0.85%,47.74%,65%,5451,33.8%,66.2%,0.51039068994181
TEVA,"Teva Pharmaceutical Industries ADR",40.22,1.21,+3.10%,21.46%,15%,5430,12.3%,87.7%,0.14051669817265
KURA,"Kura Oncology",10.86,-0.18,-1.63%,8.48%,12%,5426,53.4%,46.6%,1.1455120601028
AEHR,"Aehr Test Systems",97.42,0.04,+0.04%,43.00%,47%,5422,44.6%,55.4%,0.80492676431425
DOCU,"Docusign Inc",68.99,-0.5,-0.72%,36.35%,28%,5409,59.3%,40.7%,1.4564032697548
VIK,"Viking Holdings Ltd",79.52,-0.78,-0.97%,43.16%,35%,5409,5.3%,94.7%,0.055826664064025
JANX,"Janux Therapeutics Inc",16.67,0.15,+0.91%,24.81%,64%,5385,92.2%,7.8%,11.882775119617
AUPH,"Aurinia Pharm Ord",16.59,0.19,+1.19%,5.32%,8%,5367,16.2%,83.8%,0.19266666666667
BTG,"B2Gold Corp",5.32,-0.03,-0.56%,2.71%,13%,5275,10.8%,89.2%,0.1211477151966
PUBM,"Pubmatic Inc Cl A",18.55,1.09,+6.27%,34.82%,40%,5269,0.1%,99.9%,0.0005696924
ETSY,"Etsy Inc",68.98,-4.72,-6.40%,36.50%,35%,5263,53.5%,46.5%,1.1516762060507
EXK,"Endeavour Silver Corp",9.16,-0.1,-1.08%,4.91%,1%,5258,10.4%,89.6%,0.11611122903842
RITM,"Rithm Capital Corp",9.12,-0.3,-3.18%,34.67%,53%,5229,83.8%,16.2%,5.1735537190083
BROS,"Dutch Bros Inc Cl A",38.51,0.08,+0.21%,40.19%,41%,5197,29.1%,70.9%,0.4095470572281
AKAM,"Akamai Technologies",110.41,-8.03,-6.78%,60.14%,78%,5071,41.3%,58.7%,0.70224907687143
ISRG,"Intuitive Surg Inc",399.52,1.22,+0.31%,40.06%,47%,5038,35.4%,64.6%,0.54824830977259
FPS,"Forgent Power Solutions Inc Cl A",38.95,-0.93,-2.33%,8.91%,4%,5028,23.4%,76.6%,0.30631332813718
EQX,"Equinox Gold Corp",11.73,-0.32,-2.66%,30.33%,15%,5016,11.4%,88.6%,0.12871287128713
GEMI,"Gemini Space Station Inc Cl A",5.65,0.02,+0.36%,53.37%,41%,4982,37.9%,62.1%,0.61125485122898
RZLV,"Rezolve AI Plc",2.23,-0.05,-2.19%,0.82%,2%,4971,8.1%,91.9%,0.08846069629954
MBLY,"Mobileye Global Inc Cl A",7.69,0.08,+1.05%,17.60%,27%,4914,34.1%,65.9%,0.51807228915663
SE,"Sea Ltd ADR",100.73,-2.56,-2.48%,31.73%,38%,4903,33.3%,66.7%,0.50030599755202
RXT,"Rackspace Technology Inc",4.2,0.15,+3.70%,5.06%,13%,4886,17.5%,82.5%,0.21150508306472
FUTU,"Futu Holdings Ltd ADR",109.27,-0.72,-0.65%,12.29%,7%,4868,44.5%,55.5%,0.80096189419164
AU,"Anglogold Ashanti Ltd ADR",98.49,-0.25,-0.25%,11.60%,10%,4861,5.7%,94.3%,0.059965111208024
TFC,"Truist Financial Corp",47.18,0.18,+0.38%,40.45%,69%,4844,52.3%,47.7%,1.096062310688
CAPR,"Capricor Therap",8.57,-0.1,-1.15%,33.25%,67%,4831,25.1%,74.9%,0.33563726845452
CHTR,"Charter Communications",117.55,0.94,+0.81%,43.87%,71%,4783,53.9%,46.1%,1.1701451905626
M,"Macy's Inc",22.31,0.07,+0.31%,0.00%,0%,4774,19.4%,80.6%,0.2409669872628
IONS,"Ionis Pharmaceuticals",43.81,-0.12,-0.27%,57.88%,59%,4761,95.8%,4.2%,22.924623115578
SBSW,"Sibanye Gold Ltd ADR",10.28,-0.27,-2.56%,0.99%,1%,4756,33.7%,66.3%,0.50744849445325
APPS,"Digital Turbine",10.88,-0.66,-5.72%,26.37%,42%,4717,13.9%,86.1%,0.16182266009852
SKM,"Sk Telecom Corp ADR",35.77,-0.08,-0.22%,2.09%,4%,4715,3.5%,96.5%,0.036036036036036
CPRI,"Capri Holdings Ltd",15.19,-0.24,-1.56%,48.10%,59%,4712,16.0%,84.0%,0.19110212335693
EIX,"Edison International",52.54,-0.97,-1.81%,38.08%,84%,4710,32.5%,67.5%,0.48066645708897
DHR,"Danaher Corp",223.77,2.21,+1.00%,52.60%,63%,4694,17.7%,82.3%,0.21511778410562
LMT,"Lockheed Martin Corp",523.7,-0.98,-0.19%,46.37%,47%,4665,33.4%,66.6%,0.50048247024767
IBKR,"Interactive Brokers",89.82,-1.74,-1.90%,45.12%,55%,4646,59.4%,40.6%,1.4647214854111
W,"Wayfair Inc",97.67,-1.83,-1.84%,28.86%,33%,4627,53.7%,46.3%,1.1591227251517
ABCL,"Abcellera Biologics Inc",12.65,0.34,+2.76%,5.42%,16%,4627,15.3%,84.7%,0.18095967330271
TCOM,"Trip.com Group Ltd ADR",40.04,-0.59,-1.45%,25.03%,16%,4602,76.2%,23.8%,3.2104300091491
NTAP,"Netapp Inc",197.24,0.91,+0.46%,58.33%,70%,4598,14.6%,85.4%,0.17146496815287
PENN,"Penn Entertainment Inc",15.49,-0.07,-0.45%,32.35%,20%,4547,65.3%,34.7%,1.885152284264
MPT,"Medical Properties Trust Inc",3.6,0.01,+0.28%,28.99%,71%,4535,40.3%,59.7%,0.67404946474714
SA,"Seabridge Gold Inc Common Shares",29.98,-1.22,-3.91%,26.10%,14%,4466,5.5%,94.5%,0.057792515395547
KSS,"Kohl's Corp",17.24,0.2,+1.17%,3.81%,4%,4449,28.5%,71.5%,0.39773798303487
SHEL,"Shell Plc ADR",95.6,0.19,+0.20%,57.49%,55%,4441,20.0%,80.0%,0.25063362433117
STZ,"Constellation Brands",114.21,-2.36,-2.02%,57.85%,69%,4417,63.3%,36.7%,1.728227300803
DASH,"Doordash Cl A",187.53,-1.74,-0.92%,30.56%,35%,4415,59.3%,40.7%,1.4568725653868
ARR,"Armour Residential R",14.11,-0.49,-3.36%,48.63%,68%,4397,82.6%,17.4%,4.7627785058978
AI,"C3.Ai Inc Cl A",10.76,-0.1,-0.92%,15.73%,10%,4390,42.6%,57.4%,0.74068199841396
CG,"The Carlyle Group",39.42,-0.5,-1.25%,40.65%,49%,4367,35.4%,64.6%,0.54913089748138
CAVA,"Cava Group Inc",53.51,0.41,+0.77%,32.44%,44%,4330,54.3%,45.7%,1.1879737241031
SBLK,"Star Bulk Carriers",29.9,-0.5,-1.64%,49.01%,48%,4326,88.7%,11.3%,7.8829568788501
AMGN,"Amgen Inc",406.04,-0.05,-0.01%,38.17%,45%,4321,48.7%,51.3%,0.95079006772009
RH,"Rh Common Stock",121.19,-3.4,-2.73%,41.81%,6%,4293,54.3%,45.7%,1.1858452138493
BN,"Brookfield Corp",36.63,-0.46,-1.24%,65.30%,41%,4261,56.0%,44.0%,1.2713219616205
AVAV,"Aerovironment Inc",158.55,2.61,+1.67%,17.80%,11%,4230,37.5%,62.5%,0.59984871406959
PAYX,"Paychex Inc",101.59,-2.9,-2.78%,32.50%,32%,4218,41.9%,58.1%,0.72093023255814
CSX,"CSX Corp",46.95,-0.24,-0.51%,41.56%,43%,4185,9.2%,90.8%,0.10131578947368
MMED,"Minimed Group Inc",20.44,-0.1,-0.49%,0.27%,1%,4145,51.2%,48.8%,1.0479249011858
DX,"Dynex Capital",11.34,-0.39,-3.32%,58.25%,86%,4134,59.4%,40.6%,1.4636471990465
NYT,"New York Times Company",63.05,1.16,+1.87%,61.82%,87%,4131,54.4%,45.6%,1.1926751592357
GFS,"Globalfoundries Inc",47.05,0.63,+1.36%,31.85%,42%,4125,20.7%,79.3%,0.26108223784775
DKS,"Dick's Sporting Goods Inc",133.25,0.89,+0.67%,28.69%,35%,4073,59.4%,40.6%,1.4654963680387
