Date,Close,High,Low,Open,Volume
2023-09-05,8.974745750427246,9.222667069215653,8.974745750427246,9.222667069215653,532300
2023-09-06,8.834256172180176,9.082177466912318,8.79293661315821,8.974744879591054,547800
2023-09-07,8.825993537902832,8.86731310069185,8.72682516859293,8.83425697758855,445600
2023-09-08,8.817726135253906,8.850782246455276,8.718557801649796,8.825990360084214,454000
2023-09-11,8.768142700195312,8.925159839652245,8.751615036532453,8.850783382869484,416500
2023-09-12,8.751614570617676,8.850782911675223,8.710294231480384,8.792934909754967,363800
2023-09-13,8.677238464355469,8.792935260936723,8.602862008561802,8.751614920149136,486500
2023-09-14,8.999537467956543,9.024329360738115,8.743351948813437,8.743351948813437,813800
2023-09-15,8.86731243133545,9.040857261557639,8.834256310727417,8.974745020341574,2834900
2023-09-18,8.693767547607422,8.900368478437027,8.693767547607422,8.892104252055042,637600
2023-09-19,8.635918617248535,8.768143084831594,8.60286250035277,8.710295077294004,482900
2023-09-20,8.503693580627441,8.75987906051656,8.503693580627441,8.693766831149034,384500
2023-09-21,8.305356979370117,8.487166006091877,8.305356979370117,8.470637554517195,632500
2023-09-22,8.230979919433594,8.387996257269544,8.18139535646862,8.321884032062838,648500
2023-09-25,8.330148696899414,8.354940585630443,8.214451902621391,8.222716128238378,466600
2023-09-26,8.206191062927246,8.412792040035221,8.197926834694083,8.272303312552182,653800
2023-09-27,8.19792652130127,8.338415243413662,8.189662293384034,8.264038768398848,521600
2023-09-28,8.421052932739258,8.462373273285289,8.2061885805158,8.2061885805158,859100
2023-09-29,8.454109191894531,8.528485648523274,8.387996961140084,8.462373417768827,1021500
2023-10-02,8.41279125213623,8.470639268110256,8.346679008703028,8.4210546914753,1109700
2023-10-03,8.330148696899414,8.421052814326476,8.280564919437357,8.36320481124743,708800
2023-10-04,8.503693580627441,8.520222032029293,8.2723007778411,8.354940670490537,661400
2023-10-05,8.611127853393555,8.635919747279459,8.478903368508602,8.495431035059173,736800
2023-10-06,8.594597816467285,8.693766949994172,8.429317240789059,8.511957922688147,496300
2023-10-09,8.619391441345215,8.685503678883506,8.553279203806923,8.553279203806923,482000
2023-10-10,8.644181251525879,8.735085359217658,8.619389365449912,8.63591702679394,437100
2023-10-11,8.644181251525879,8.776405694757504,8.602860915986033,8.702029248409753,279600
2023-10-12,8.553278923034668,8.619391158402742,8.47063823476457,8.619391158402742,423700
2023-10-13,8.396261215209961,8.677238590919893,8.387996989307913,8.644182475431665,462100
2023-10-16,8.561543464660645,8.594599586604502,8.462375098829067,8.462375098829067,475600
2023-10-17,8.685503959655762,8.792936546158419,8.536751026325918,8.668975505676862,619600
2023-10-18,8.454109191894531,8.619390556900607,8.445845754140194,8.61112633102631,491100
2023-10-19,8.330148696899414,8.569805722952514,8.321884471282427,8.478901605525454,545200
2023-10-20,8.10702133178711,8.387997951611819,8.098757104936958,8.387997951611819,807900
2023-10-23,8.487166404724121,8.578070528294687,8.10702066997087,8.10702066997087,737900
2023-10-24,8.553278923034668,8.726823737905864,8.47063823476457,8.578070814267692,667800
2023-10-25,8.602861404418945,8.635917517103632,8.42931661579436,8.487165404082484,676800
2023-10-26,8.735087394714355,8.834255750246813,8.627654812524185,8.627654812524185,615800
2023-10-27,8.611127853393555,8.735088110943174,8.470639141173269,8.718560444392603,612400
2023-10-30,8.660712242126465,8.751617172882774,8.61112845091407,8.702032593550229,428300
2023-10-31,8.611127853393555,8.71029621705727,8.54501561095108,8.660711641165364,499100
2023-11-01,8.644830703735352,8.686959668103267,8.501592707010335,8.594275785785221,444900
2023-11-02,9.01556396484375,9.023989918559113,8.720662816694576,8.720662816694576,530100
